file, N, Y, Yl, Yh, state, mem, time
cnf/plazar/Blasted_Real/blasted_case35.cnf, 205, 8.43598e+12, 4.86284e+12, 1.20091e+13, done, 1274601 , 0.1347467
cnf/plazar/Blasted_Real/blasted_case210.cnf, 10000, 1.03459e+24, 3.68535e+23, 1.70064e+24, done, 1149046 , 27.610500000000002
cnf/plazar/Blasted_Real/blasted_case52.cnf, 118, 290363, 169806, 410920, done, 1139924 , 0.0788329
cnf/plazar/Blasted_Real/blasted_case49.cnf, 476, 2.04114e+18, 1.17039e+18, 2.9119e+18, done, 1172774 , 5.715629999999999
cnf/plazar/Blasted_Real/blasted_case139.cnf, 10000, 4.77578e+52, -1.7138e+52, 1.12654e+53, done, 1159696 , 89.7135
cnf/plazar/Blasted_Real/blasted_case140.cnf, 10000, 1.19739e+31, 3.44526e+30, 2.05025e+31, done, 1396416 , 6.555399999999999
cnf/plazar/Blasted_Real/blasted_case_2_b14_3.cnf, 5524, 1.37219e+11, 7.62635e+10, 1.98175e+11, done, 1957228 , 0.2967769
cnf/plazar/Blasted_Real/blasted_case_3_b14_2.cnf, 554, 1.63046e+12, 9.06031e+11, 2.35488e+12, done, 1207169 , 0.1139273
cnf/plazar/Blasted_Real/blasted_case50.cnf, 1933, 3.55156e+18, 1.99829e+18, 5.10483e+18, done, 1164021 , 18.8786
cnf/plazar/Blasted_Real/blasted_case28.cnf, 30, 967.2, 686.414, 1247.99, done, 1323712 , 0.0731372
cnf/plazar/Blasted_Real/blasted_case_1_b14_1.cnf, 895, 5.16633e+12, 2.93508e+12, 7.39757e+12, done, 1140076 , 0.1542174
cnf/plazar/Blasted_Real/blasted_case14.cnf, 3023, 6.1044e+14, 3.46906e+14, 8.73973e+14, done, 1140215 , 0.469647
cnf/plazar/Blasted_Real/blasted_case58.cnf, 25, 35328, 25764.2, 44891.8, done, 1638412 , 0.0764154
cnf/plazar/Blasted_Real/blasted_case_2_b12_2.cnf, 804, 3.10397e+11, 1.76249e+11, 4.44544e+11, done, 1146961 , 0.674311
cnf/plazar/Blasted_Real/blasted_case1_b14_even3.cnf, 10000, 7.32272e+36, 2.41579e+36, 1.22296e+37, done, 1692827 , 519.422
cnf/plazar/Blasted_Real/blasted_case145.cnf, 1136, 8.20699e+13, 4.62042e+13, 1.17936e+14, done, 1140211 , 0.1804425
cnf/plazar/Blasted_Real/blasted_squaring9.cnf, 271, 4.46845e+11, -1.43954e+11, 1.03764e+12, done, 1543356 , 146.0152
cnf/plazar/Blasted_Real/blasted_case117.cnf, 24, 32768, 32768, 32768, done, 1140195 , 0.08692230000000001
cnf/plazar/Blasted_Real/blasted_case24.cnf, 25, 242.88, 170.714, 315.046, done, 1811013 , 0.0767525
cnf/plazar/Blasted_Real/blasted_case200.cnf, 25, 4.2, 3.5021, 4.8979, done, 1146556 , 0.07421630000000001
cnf/plazar/Blasted_Real/blasted_squaring5.cnf, 210, 1.44439e+11, -7.14293e+10, 3.60306e+11, done, 1160237 , 2.309883
cnf/plazar/Blasted_Real/blasted_case202.cnf, 338, 3.38091e+12, 1.92462e+12, 4.83721e+12, done, 1222172 , 0.1542432
cnf/plazar/Blasted_Real/blasted_case108.cnf, 25, 47199.4, 34297.4, 60101.3, done, 1207451 , 0.0938042
cnf/plazar/Blasted_Real/blasted_case126.cnf, 557, 2.15266e+09, 1.19894e+09, 3.10638e+09, done, 1140207 , 0.13294099999999998
cnf/plazar/Blasted_Real/blasted_case122.cnf, 142, 1.71035e+07, 1.00027e+07, 2.42042e+07, done, 1207443 , 0.10708400000000001
cnf/plazar/Blasted_Real/blasted_squaring27.cnf, 21, 3.16333e+07, 2.58155e+07, 3.74511e+07, done, 1142706 , 0.25476519999999997
cnf/plazar/Blasted_Real/blasted_case56.cnf, 25, 843776, 585074, 1.10248e+06, done, 1140330 , 0.0908962
cnf/plazar/Blasted_Real/blasted_case_3_b14_3.cnf, 5728, 1.22173e+11, 6.83619e+10, 1.75985e+11, done, 1140060 , 0.2732553
cnf/plazar/Blasted_Real/blasted_squaring70.cnf, 10000, 3.77165e+19, 1.19379e+19, 6.3495e+19, done, 2046369 , 6.129169
cnf/plazar/Blasted_Real/blasted_case64.cnf, 25, 41598.7, 35151.1, 48046.3, done, 2030985 , 0.07502059999999999
cnf/plazar/Blasted_Real/blasted_case112.cnf, 25, 31173.1, 21436, 40910.3, done, 1139924 , 0.078823
cnf/plazar/Blasted_Real/blasted_case_1_b14_3.cnf, 2086, 1.66316e+11, 9.2644e+10, 2.39988e+11, done, 1160028 , 0.1672799
cnf/plazar/Blasted_Real/blasted_squaring22.cnf, 27, 9.55369e+06, 6.02778e+06, 1.30796e+07, done, 1330094 , 0.36974640000000003
cnf/plazar/Blasted_Real/blasted_case111.cnf, 25, 16384, 16384, 16384, done, 2082963 , 0.0867064
cnf/plazar/Blasted_Real/blasted_case61.cnf, 2424, 2.88626e+14, 1.61007e+14, 4.16246e+14, done, 1140350 , 0.3629545
cnf/plazar/Blasted_Real/blasted_case45.cnf, 26, 15470.2, 11471.6, 19468.7, done, 1186779 , 0.0831806
cnf/plazar/Blasted_Real/blasted_case26.cnf, 60, 1108.8, 703.535, 1514.07, done, 1139789 , 0.07400699999999999
cnf/plazar/Blasted_Real/blasted_squaring14.cnf, 376, 1.78972e+12, 1.02941e+12, 2.55003e+12, done, 2312372 , 126.0217
cnf/plazar/Blasted_Real/blasted_case135.cnf, 104, 1.8601e+06, 1.05989e+06, 2.6603e+06, done, 1609834 , 0.09608929999999999
cnf/plazar/Blasted_Real/blasted_case51.cnf, 133, 277597, 162100, 393095, done, 1816137 , 0.0793799
cnf/plazar/Blasted_Real/blasted_case125.cnf, 73, 5.38827e+09, 3.25219e+09, 7.52435e+09, done, 1141374 , 0.18129849999999997
cnf/plazar/Blasted_Real/blasted_squaring23.cnf, 23, 8.12077e+06, 6.25579e+06, 9.98574e+06, done, 1211076 , 0.3239884
cnf/plazar/Blasted_Real/blasted_case10.cnf, 5792, 3.68155e+19, 2.05222e+19, 5.31087e+19, done, 1140895 , 1.884303
cnf/plazar/Blasted_Real/blasted_squaring1.cnf, 127, 4.29419e+10, 2.5093e+10, 6.07908e+10, done, 1706229 , 1.6340519999999998
cnf/plazar/Blasted_Real/blasted_case5.cnf, 107, 6.21012e+07, 3.64319e+07, 8.77704e+07, done, 1705533 , 0.08701210000000001
cnf/plazar/Blasted_Real/blasted_squaring51.cnf, 612, 1.3317e+07, 7.5164e+06, 1.91177e+07, done, 1144025 , 0.36872910000000003
cnf/plazar/Blasted_Real/blasted_case1.cnf, 25, 119992, 94581.9, 145403, done, 1140195 , 0.0937502
cnf/plazar/Blasted_Real/blasted_case2.cnf, 25, 3.87133e+06, 2.4865e+06, 5.25616e+06, done, 1274736 , 0.1078609
cnf/plazar/Blasted_Real/blasted_case4.cnf, 49, 35061.1, 23141, 46981.1, done, 1139924 , 0.07926180000000001
cnf/plazar/Blasted_Real/blasted_case206.cnf, 25, 4.08, 3.3962, 4.7638, done, 1139789 , 0.0724194
cnf/plazar/Blasted_Real/blasted_case137.cnf, 148, 285671, 162851, 408492, done, 1139789 , 0.0776679
cnf/plazar/Blasted_Real/blasted_squaring10.cnf, 191, 2.32917e+11, 1.31406e+11, 3.34428e+11, done, 1482715 , 20.35517
cnf/plazar/Blasted_Real/blasted_case53.cnf, 82, 136175, 84054.4, 188296, done, 1139929 , 0.081654
cnf/plazar/Blasted_Real/blasted_TR_ptb_1_linear.cnf, 497, 6.95963e+31, 3.87852e+31, 1.00407e+32, done, 4657524 , 191.5405
cnf/plazar/Blasted_Real/blasted_squaring2.cnf, 134, 4.79399e+10, 2.7688e+10, 6.81917e+10, done, 1157931 , 1.547835
cnf/plazar/Blasted_Real/blasted_case31.cnf, 25, 1410.24, 930.986, 1889.49, done, 1274007 , 0.0724766
cnf/plazar/Blasted_Real/blasted_case132.cnf, 104, 2.96926e+06, 1.77439e+06, 4.16412e+06, done, 1207169 , 0.0880363
cnf/plazar/Blasted_Real/blasted_case36.cnf, 25, 305.28, 255.308, 355.252, done, 2035290 , 0.0729149
cnf/plazar/Blasted_Real/blasted_case143.cnf, 168, 1.37157e+08, 8.07554e+07, 1.93558e+08, done, 1371189 , 0.2586287
cnf/plazar/Blasted_Real/blasted_case113.cnf, 25, 32768, 32768, 32768, done, 1140076 , 0.0873167
cnf/plazar/Blasted_Real/blasted_case20.cnf, 1465, 8.91412e+19, 4.99685e+19, 1.28314e+20, done, 1140224 , 0.33061070000000004
cnf/plazar/Blasted_Real/blasted_case37.cnf, 10000, 1.68159e+45, 3.13114e+43, 3.33187e+45, done, 7877193 , 1540.568
cnf/plazar/Blasted_Real/blasted_case9.cnf, 3743, 5.31134e+14, 2.95987e+14, 7.66282e+14, done, 1207320 , 0.519406
cnf/plazar/Blasted_Real/blasted_case_2_ptb_1.cnf, 114, 1.44561e+23, 8.55114e+22, 2.0361e+23, done, 1178656 , 2.20585
cnf/plazar/Blasted_Real/blasted_case62.cnf, 51, 1.20628e+09, 6.86237e+08, 1.72633e+09, done, 1149579 , 0.0899036
cnf/plazar/Blasted_Real/blasted_case12.cnf, 373, 3.62634e+18, 2.04532e+18, 5.20736e+18, done, 1260982 , 7.1829600000000005
cnf/plazar/Blasted_Real/blasted_case109.cnf, 25, 763863, 482180, 1.04555e+06, done, 1880711 , 0.1004536
cnf/plazar/Blasted_Real/blasted_case11.cnf, 49, 16457.1, 10701.1, 22213.2, done, 1207033 , 0.0768045
cnf/plazar/Blasted_Real/blasted_case_1_b12_1.cnf, 1485, 1.31471e+09, 7.32005e+08, 1.89742e+09, done, 1143496 , 0.3034481
cnf/plazar/Blasted_Real/blasted_case205.cnf, 2096, 6.29592e+13, 3.51503e+13, 9.07682e+13, done, 1139924 , 0.1160802
cnf/plazar/Blasted_Real/blasted_case_2_b14_1.cnf, 808, 5.61385e+12, 3.18167e+12, 8.04602e+12, done, 1140072 , 0.1459608
cnf/plazar/Blasted_Real/blasted_case54.cnf, 29, 1.05654e+06, 700446, 1.41263e+06, done, 1140334 , 0.09556040000000002
cnf/plazar/Blasted_Real/blasted_case204.cnf, 953, 6.68703e+13, 3.73946e+13, 9.6346e+13, done, 1140068 , 0.1146449
cnf/plazar/Blasted_Real/blasted_case110.cnf, 25, 16384, 16384, 16384, done, 1341386 , 0.0855524
cnf/plazar/Blasted_Real/blasted_case19.cnf, 581, 6.88769e+19, 3.85199e+19, 9.92339e+19, done, 1734877 , 0.18944119999999998
cnf/plazar/Blasted_Real/blasted_TR_device_1_even_linear.cnf, 3498, 3.47677e+47, 1.93285e+47, 5.0207e+47, done, 1557733 , 643.111
cnf/plazar/Blasted_Real/blasted_case136.cnf, 86, 4.84032e+11, 2.94829e+11, 6.73236e+11, done, 1274146 , 0.0783652
cnf/plazar/Blasted_Real/blasted_case38.cnf, 25, 4012.64, 3167.62, 4857.66, done, 1139924 , 0.0772554
cnf/plazar/Blasted_Real/blasted_case120.cnf, 1711, 6.04877e+13, 3.37812e+13, 8.71943e+13, done, 1140465 , 0.3981775000000001
cnf/plazar/Blasted_Real/blasted_squaring20.cnf, 30, 9.9156e+06, 6.36939e+06, 1.34618e+07, done, 1544638 , 0.2039629
cnf/plazar/Blasted_Real/blasted_case6.cnf, 378, 1.58904e+10, 9.28932e+09, 2.24915e+10, done, 1140330 , 0.12811050000000002
cnf/plazar/Blasted_Real/blasted_case21.cnf, 25, 5508.48, 2024.55, 8992.41, done, 1984569 , 0.0766975
cnf/plazar/Blasted_Real/blasted_squaring7.cnf, 365, 2.69596e+11, 1.5572e+11, 3.83473e+11, done, 4051927 , 182.68570000000003
cnf/plazar/Blasted_Real/blasted_case42.cnf, 10000, 2.42623e+44, -2.79689e+44, 7.64935e+44, done, 1806520 , 52.599
cnf/plazar/Blasted_Real/blasted_case_1_b12_2.cnf, 326, 2.9247e+11, 1.62607e+11, 4.22333e+11, done, 1146695 , 0.872888
cnf/plazar/Blasted_Real/blasted_case15.cnf, 10000, 2.77351e+19, 1.26919e+19, 4.27783e+19, done, 1140899 , 3.0732030000000004
cnf/plazar/Blasted_Real/blasted_squaring4.cnf, 174, 6.84308e+10, 4.05305e+10, 9.6331e+10, done, 1164095 , 2.7515400000000003
cnf/plazar/Blasted_Real/blasted_case209.cnf, 342, 3.43308e+26, 1.97698e+26, 4.88918e+26, done, 1163595 , 3.8126309999999997
cnf/plazar/Blasted_Real/blasted_case208.cnf, 629, 4.25009e+46, 2.38148e+46, 6.11869e+46, done, 1140359 , 1.3068377
cnf/plazar/Blasted_Real/blasted_case106.cnf, 1014, 5.4879e+12, 3.07538e+12, 7.90042e+12, done, 2142597 , 0.16849559999999997
cnf/plazar/Blasted_Real/blasted_case212.cnf, 1228, 3.56721e+26, 1.98761e+26, 5.14681e+26, done, 1339727 , 84.3641
cnf/plazar/Blasted_Real/blasted_case_0_b12_1.cnf, 26, 5.1342e+08, 1.70872e+08, 8.55968e+08, done, 1141346 , 0.1729608
cnf/plazar/Blasted_Real/blasted_TR_device_1_linear.cnf, 1656, 4.7908e+27, 2.66243e+27, 6.91918e+27, done, 3454631 , 788.4530000000001
cnf/plazar/Blasted_Real/blasted_case55.cnf, 28, 1.09438e+06, 712155, 1.4766e+06, done, 1139924 , 0.07922780000000001
cnf/plazar/Blasted_Real/blasted_case34.cnf, 36, 7.74347e+10, 5.64546e+10, 9.84147e+10, done, 1584873 , 0.195276
cnf/plazar/Blasted_Real/blasted_case118.cnf, 25, 30965.8, 25629.7, 36301.8, done, 1140072 , 0.08592409999999999
cnf/plazar/Blasted_Real/blasted_case203.cnf, 569, 7.07913e+13, 4.03225e+13, 1.0126e+14, done, 1207173 , 0.12267789999999999
cnf/plazar/Blasted_Real/blasted_case103.cnf, 32, 243.375, 175.673, 311.077, done, 1139789 , 0.07253609999999999
cnf/plazar/Blasted_Real/blasted_case18.cnf, 3538, 2.0953e+15, 1.16497e+15, 3.02562e+15, done, 1211445 , 2.658951
cnf/plazar/Blasted_Real/blasted_case201.cnf, 3042, 5.07254e+12, 2.82656e+12, 7.31853e+12, done, 1290366 , 0.1234896
cnf/plazar/Blasted_Real/blasted_squaring50.cnf, 790, 2.00726e+07, 1.12252e+07, 2.89199e+07, done, 1144381 , 0.38630630000000005
cnf/plazar/Blasted_Real/blasted_case_0_b11_1.cnf, 199, 1.79265e+11, 1.03286e+11, 2.55245e+11, done, 1155776 , 0.820527
cnf/plazar/Blasted_Real/blasted_case40.cnf, 6643, 2.41173e+16, 1.34563e+16, 3.47783e+16, done, 1140195 , 0.683777
cnf/plazar/Blasted_Real/blasted_case101.cnf, 289, 1.43538e+06, 850964, 2.0198e+06, done, 1139789 , 0.0768605
cnf/plazar/Blasted_Real/blasted_case121.cnf, 981, 3.5358e+11, 1.96858e+11, 5.10302e+11, done, 2024910 , 0.1970705
cnf/plazar/Blasted_Real/blasted_case30.cnf, 25, 522.24, 409.835, 634.645, done, 1139924 , 0.0742147
cnf/plazar/Blasted_Real/blasted_case60.cnf, 25, 15.84, 13.1818, 18.4982, done, 1139789 , 0.0731916
cnf/plazar/Blasted_Real/blasted_case116.cnf, 78, 3.42646e+07, 2.028e+07, 4.82492e+07, done, 1287540 , 0.11275610000000001
cnf/plazar/Blasted_Real/blasted_case207.cnf, 1253, 5.44962e+48, 3.09287e+48, 7.80638e+48, done, 1140371 , 0.2654704
cnf/plazar/Blasted_Real/blasted_case3_b14_even3.cnf, 10000, 3.33571e+35, 1.77623e+35, 4.89518e+35, done, 2369986 , 318.58140000000003
cnf/plazar/Blasted_Real/blasted_case124.cnf, 207, 2.29216e+08, 1.3175e+08, 3.26682e+08, done, 1139924 , 0.0802764
cnf/plazar/Blasted_Real/blasted_squaring25.cnf, 22, 2.83114e+07, 2.83114e+07, 2.83114e+07, done, 1143549 , 0.3100946
cnf/plazar/Blasted_Real/blasted_case213.cnf, 10000, 1.3286e+23, 6.60292e+22, 1.99691e+23, done, 1319854 , 5.63111
cnf/plazar/Blasted_Real/blasted_squaring6.cnf, 194, 4.22445e+10, 2.41307e+10, 6.03583e+10, done, 1781030 , 1.6176909999999998
cnf/plazar/Blasted_Real/blasted_case59_1.cnf, 25, 35328, 30191.4, 40464.6, done, 1139929 , 0.07528510000000001
cnf/plazar/Blasted_Real/blasted_case128.cnf, 25, 72.08, 53.6318, 90.5282, done, 1139789 , 0.07075039999999999
cnf/plazar/Blasted_Real/blasted_case57.cnf, 69, 6.28828e+08, 3.99142e+08, 8.58514e+08, done, 1140195 , 0.0913541
cnf/plazar/Blasted_Real/blasted_case107.cnf, 10000, 4.08627e+27, 1.96981e+27, 6.20273e+27, done, 1243615 , 5.786245000000001
cnf/plazar/Blasted_Real/blasted_case_2_b12_1.cnf, 85, 6.84624e+08, 4.10217e+08, 9.5903e+08, done, 1144217 , 0.3436214
cnf/plazar/Blasted_Real/blasted_case_2_b14_2.cnf, 302, 6.02335e+11, 3.39938e+11, 8.64733e+11, done, 1140080 , 0.1265649
cnf/plazar/Blasted_Real/blasted_case25.cnf, 25, 470, 375.521, 564.479, done, 1139924 , 0.07058249999999999
cnf/plazar/Blasted_Real/blasted_case115.cnf, 67, 3.4646e+07, 2.16274e+07, 4.76647e+07, done, 1207443 , 0.106141
cnf/plazar/Blasted_Real/blasted_squaring8.cnf, 154, 3.02993e+11, 1.73561e+11, 4.32425e+11, done, 1470771 , 24.24634
cnf/plazar/Blasted_Real/blasted_case_0_b14_1.cnf, 2479, 6.64812e+22, 3.74193e+22, 9.55432e+22, done, 1729859 , 2.164916
cnf/plazar/Blasted_Real/blasted_case105.cnf, 1613, 1.99939e+12, 1.12687e+12, 2.87192e+12, done, 1389907 , 0.1675433
cnf/plazar/Blasted_Real/blasted_case_0_b12_2.cnf, 389, 2.18596e+11, 1.25193e+11, 3.11999e+11, done, 1232158 , 0.786505
cnf/plazar/Blasted_Real/blasted_case3.cnf, 41, 3.96339e+06, 2.58806e+06, 5.33871e+06, done, 1140518 , 0.1014918
cnf/plazar/Blasted_Real/blasted_TR_b14_1_linear.cnf, 5608, 6.34683e+30, -6.81387e+30, 1.95075e+31, err, 0, 0
cnf/plazar/Blasted_Real/blasted_squaring12.cnf, 158, 1.57729e+12, 8.99599e+11, 2.25498e+12, done, 1803288 , 64.8321
cnf/plazar/Blasted_Real/blasted_case114.cnf, 63, 3.32878e+07, 1.7812e+07, 4.87636e+07, done, 1240440 , 0.1071383
cnf/plazar/Blasted_Real/blasted_squaring3.cnf, 438, 5.8898e+10, 3.43231e+10, 8.3473e+10, done, 1152401 , 4.3049479999999996
cnf/plazar/Blasted_Real/blasted_case146.cnf, 1509, 6.02417e+13, 3.35176e+13, 8.69658e+13, done, 1207312 , 0.2016848
cnf/plazar/Blasted_Real/blasted_case102.cnf, 25, 244.8, 192.723, 296.877, done, 1140637 , 0.0703932
cnf/plazar/Blasted_Real/blasted_case7.cnf, 92, 163212, 100128, 226296, done, 1139924 , 0.0729539
cnf/plazar/Blasted_Real/blasted_case130.cnf, 35, 6.19358e+14, 4.05841e+14, 8.32875e+14, done, 1145532 , 0.44153800000000004
cnf/plazar/Blasted_Real/blasted_case22.cnf, 29, 7638.62, 5233.34, 10043.9, done, 1139924 , 0.078159
cnf/plazar/Blasted_Real/blasted_case_1_b14_even.cnf, 10000, 2.52357e+35, 9.47521e+34, 4.09962e+35, done, 2874523 , 512.203
cnf/plazar/Blasted_Real/blasted_case_0_ptb_1.cnf, 185, 2.44171e+26, 1.236e+26, 3.64742e+26, done, 2441994 , 76.9568
cnf/plazar/Blasted_Real/blasted_case133.cnf, 115, 6.79914e+11, 4.12433e+11, 9.47394e+11, done, 1139929 , 0.0792043
cnf/plazar/Blasted_Real/blasted_case17.cnf, 28, 2041, 1470.58, 2611.42, done, 1139929 , 0.0747664
cnf/plazar/Blasted_Real/blasted_squaring28.cnf, 24, 6.39117e+07, 5.30022e+07, 7.48211e+07, done, 1158799 , 1.254196
cnf/plazar/Blasted_Real/blasted_case_1_b14_2.cnf, 567, 1.49809e+12, 8.47765e+11, 2.14841e+12, done, 1993801 , 0.1155555
cnf/plazar/Blasted_Real/blasted_squaring29.cnf, 25, 7.96816e+07, 6.32125e+07, 9.61507e+07, done, 4101894 , 72.1231
cnf/plazar/Blasted_Real/blasted_case68.cnf, 25, 166199, 119645, 212753, done, 1207304 , 0.0823882
cnf/plazar/Blasted_Real/blasted_case43.cnf, 34, 15430.6, 10436.9, 20424.2, done, 1140060 , 0.0814098
cnf/plazar/Blasted_Real/blasted_case131.cnf, 40, 5.5487e+09, 3.83222e+09, 7.26518e+09, done, 1140617 , 0.11710279999999999
cnf/plazar/Blasted_Real/blasted_case32.cnf, 37, 830.919, 455.982, 1205.86, done, 1575165 , 0.0759832
cnf/plazar/Blasted_Real/blasted_case63.cnf, 25, 26672.6, 10209.1, 43136.2, done, 1139929 , 0.0751088
cnf/plazar/Blasted_Real/blasted_case_2_b14_even.cnf, 772, 2.06028e+33, 1.15365e+33, 2.96692e+33, done, 1419808 , 313.35909
cnf/plazar/Blasted_Real/blasted_case127.cnf, 25, 76.16, 57.177, 95.143, done, 1273663 , 0.0673452
cnf/plazar/Blasted_Real/blasted_case27.cnf, 25, 1021.44, 390.476, 1652.4, done, 1139789 , 0.0744294
cnf/plazar/Blasted_Real/blasted_case138.cnf, 10000, 3.78121e+38, -6.30454e+37, 8.19288e+38, done, 1363730 , 743.4159999999999
cnf/plazar/Blasted_Real/blasted_squaring24.cnf, 53, 9.53363e+06, 6.15546e+06, 1.29118e+07, done, 1142124 , 0.2327537
cnf/plazar/unsorted/isolateRightmost.sk_7_481.cnf, 35, 4.23984e+131, 2.76163e+131, 5.71804e+131, done, 6829432 , 166.8791
cnf/plazar/unsorted/56.sk_6_38.cnf, 39, 3.91899e+09, 2.71675e+09, 5.12122e+09, done, 1644965 , 0.1155968
cnf/plazar/unsorted/NotificationServiceImpl2.sk_10_36.cnf, 762, 5.09959e+19, 2.8642e+19, 7.33498e+19, done, 8878452 , 7148.323
cnf/plazar/unsorted/77.sk_3_44.cnf, 23, 1.78568e+10, 1.33344e+10, 2.23792e+10, done, 1228693 , 5.23373
cnf/plazar/unsorted/70.sk_3_40.cnf, 23, 8.58993e+09, 8.58993e+09, 8.58993e+09, done, 1326682 , 9.22697
cnf/plazar/unsorted/PhaseService.sk_14_27.cnf, 513, 2.45129e+15, 1.37058e+15, 3.532e+15, done, 1142812 , 1.3363581
cnf/plazar/unsorted/GuidanceService.sk_4_27.cnf, 758, 2.42156e+17, 1.3481e+17, 3.49503e+17, done, 1471303 , 0.5894467999999999
cnf/plazar/unsorted/109.sk_4_36.cnf, 27, 9.56301e+08, 6.19336e+08, 1.29327e+09, done, 1141293 , 0.1573222
cnf/plazar/unsorted/51.sk_4_38.cnf, 37, 2.94916e+09, 1.87561e+09, 4.02272e+09, done, 2001350 , 0.1318077
cnf/plazar/unsorted/ProjectService3.sk_12_55.cnf, 10000, 1.05095e+36, -4.83397e+35, 2.5853e+36, done, 1187262 , 61.014399999999995
cnf/plazar/unsorted/IssueServiceImpl.sk_8_30.cnf, 660, 3.99518e+17, 2.25007e+17, 5.74029e+17, done, 1214255 , 0.836479
cnf/plazar/unsorted/55.sk_3_46.cnf, 24, 2.74878e+11, 2.74878e+11, 2.74878e+11, done, 1646284 , 0.20354440000000001
cnf/plazar/unsorted/17.sk_3_45.cnf, 25, 2.74878e+11, 2.74878e+11, 2.74878e+11, done, 9167163 , 238.32600000000002
cnf/plazar/unsorted/UserServiceImpl.sk_8_32.cnf, 4258, 2.37544e+19, 1.32075e+19, 3.43012e+19, done, 1141317 , 0.881648
cnf/plazar/unsorted/111.sk_2_36.cnf, 25, 5.36871e+08, 5.36871e+08, 5.36871e+08, done, 1143914 , 0.29457160000000004
cnf/plazar/unsorted/53.sk_4_32.cnf, 22, 6.71089e+07, 6.71089e+07, 6.71089e+07, done, 2142920 , 1.01189
cnf/plazar/unsorted/7.sk_4_50.cnf, 24, 2.19902e+12, 2.19902e+12, 2.19902e+12, done, 11887611 , 314.0335
cnf/plazar/unsorted/57.sk_4_64.cnf, 25, 9.0072e+15, 9.0072e+15, 9.0072e+15, done, 1140903 , 0.15348280000000003
cnf/plazar/unsorted/80.sk_2_48.cnf, 25, 1.09951e+12, 1.09951e+12, 1.09951e+12, done, 3792896 , 72.3353
cnf/plazar/unsorted/polynomial.sk_7_25.cnf, 25, 64, 64, 64, done, 1655255 , 0.0764809
