file, #m
r30c100/30.100.72.cnf, 302
r30c100/30.100.41.cnf, 267
r30c100/30.100.165.cnf, 348
r30c100/30.100.244.cnf, 764
r30c100/30.100.248.cnf, 1132
r30c100/30.100.213.cnf, 661
r30c100/30.100.164.cnf, 263
r30c100/30.100.279.cnf, 34
r30c100/30.100.241.cnf, 1990
r30c100/30.100.122.cnf, 3508
r30c100/30.100.224.cnf, 1749
r30c100/30.100.97.cnf, 921
r30c100/30.100.36.cnf, 588
r30c100/30.100.13.cnf, 1184
r30c100/30.100.112.cnf, 334
r30c100/30.100.62.cnf, 1680
r30c100/30.100.226.cnf, 549
r30c100/30.100.180.cnf, 4772
r30c100/30.100.113.cnf, 5040
r30c100/30.100.176.cnf, 507
r30c100/30.100.262.cnf, 1748
r30c100/30.100.285.cnf, 62
r30c100/30.100.10.cnf, 493
r30c100/30.100.232.cnf, 820
r30c100/30.100.11.cnf, 50
r30c100/30.100.178.cnf, 160
r30c100/30.100.198.cnf, 1578
r30c100/30.100.31.cnf, 3187
r30c100/30.100.15.cnf, 453
r30c100/30.100.90.cnf, 6039
r30c100/30.100.55.cnf, 1644
r30c100/30.100.27.cnf, 1546
r30c100/30.100.51.cnf, 994
r30c100/30.100.70.cnf, 1299
r30c100/30.100.80.cnf, 3883
r30c100/30.100.52.cnf, 132
r30c100/30.100.104.cnf, 549
r30c100/30.100.295.cnf, 148
r30c100/30.100.237.cnf, 1799
r30c100/30.100.227.cnf, 1261
r30c100/30.100.19.cnf, 960
r30c100/30.100.24.cnf, 8739
r30c100/30.100.77.cnf, 348
r30c100/30.100.59.cnf, 2680
r30c100/30.100.264.cnf, 701
r30c100/30.100.188.cnf, 422
r30c100/30.100.66.cnf, 4014
r30c100/30.100.273.cnf, 1141
r30c100/30.100.234.cnf, 1336
r30c100/30.100.43.cnf, 3159
r30c100/30.100.131.cnf, 1860
r30c100/30.100.152.cnf, 1452
r30c100/30.100.133.cnf, 195
r30c100/30.100.5.cnf, 183
r30c100/30.100.220.cnf, 4682
r30c100/30.100.109.cnf, 2262
r30c100/30.100.74.cnf, 969
r30c100/30.100.182.cnf, 209
r30c100/30.100.250.cnf, 54
r30c100/30.100.139.cnf, 3662
r30c100/30.100.63.cnf, 164
r30c100/30.100.291.cnf, 306
r30c100/30.100.221.cnf, 969
r30c100/30.100.168.cnf, 404
r30c100/30.100.85.cnf, 2249
r30c100/30.100.64.cnf, 472
r30c100/30.100.192.cnf, 2544
r30c100/30.100.136.cnf, 2358
r30c100/30.100.146.cnf, 665
r30c100/30.100.50.cnf, 372
r30c100/30.100.25.cnf, 751
r30c100/30.100.58.cnf, 326
r30c100/30.100.98.cnf, 1087
r30c100/30.100.222.cnf, 2091
r30c100/30.100.128.cnf, 1214
r30c100/30.100.270.cnf, 4
r30c100/30.100.14.cnf, 1587
r30c100/30.100.69.cnf, 3158
r30c100/30.100.268.cnf, 525
r30c100/30.100.125.cnf, 1108
r30c100/30.100.206.cnf, 7624
r30c100/30.100.117.cnf, 4953
r30c100/30.100.102.cnf, 799
r30c100/30.100.148.cnf, 673
r30c100/30.100.239.cnf, 332
r30c100/30.100.86.cnf, 1782
r30c100/30.100.233.cnf, 1018
r30c100/30.100.260.cnf, 778
r30c100/30.100.8.cnf, 505
r30c100/30.100.297.cnf, 4557
r30c100/30.100.214.cnf, 4496
r30c100/30.100.235.cnf, 638
r30c100/30.100.30.cnf, 65
r30c100/30.100.170.cnf, 156
r30c100/30.100.88.cnf, 1884
r30c100/30.100.174.cnf, 1388
r30c100/30.100.177.cnf, 2056
r30c100/30.100.274.cnf, 1348
r30c100/30.100.202.cnf, 1029
r30c100/30.100.123.cnf, 125
r30c100/30.100.73.cnf, 166
r30c100/30.100.26.cnf, 3074
r30c100/30.100.107.cnf, 3825
r30c100/30.100.158.cnf, 819
r30c100/30.100.160.cnf, 605
r30c100/30.100.95.cnf, 251
r30c100/30.100.228.cnf, 1044
r30c100/30.100.277.cnf, 613
r30c100/30.100.20.cnf, 1524
r30c100/30.100.138.cnf, 428
r30c100/30.100.240.cnf, 1329
r30c100/30.100.229.cnf, 3449
r30c100/30.100.251.cnf, 1053
r30c100/30.100.120.cnf, 279
r30c100/30.100.284.cnf, 467
r30c100/30.100.215.cnf, 3819
r30c100/30.100.208.cnf, 158
r30c100/30.100.33.cnf, 5641
r30c100/30.100.257.cnf, 370
r30c100/30.100.199.cnf, 4383
r30c100/30.100.57.cnf, 6845
r30c100/30.100.44.cnf, 297
r30c100/30.100.271.cnf, 102
r30c100/30.100.126.cnf, 504
r30c100/30.100.28.cnf, 1072
r30c100/30.100.118.cnf, 1215
r30c100/30.100.266.cnf, 749
r30c100/30.100.60.cnf, 135
r30c100/30.100.162.cnf, 55
r30c100/30.100.39.cnf, 2536
r30c100/30.100.6.cnf, 1195
r30c100/30.100.100.cnf, 1110
r30c100/30.100.196.cnf, 189
r30c100/30.100.40.cnf, 1150
r30c100/30.100.94.cnf, 1141
r30c100/30.100.3.cnf, 1177
r30c100/30.100.144.cnf, 331
r30c100/30.100.238.cnf, 1018
r30c100/30.100.161.cnf, 2158
r30c100/30.100.22.cnf, 844
r30c100/30.100.9.cnf, 735
r30c100/30.100.1.cnf, 100
r30c100/30.100.181.cnf, 171
r30c100/30.100.258.cnf, 3651
r30c100/30.100.89.cnf, 1380
r30c100/30.100.91.cnf, 1147
r30c100/30.100.130.cnf, 938
r30c100/30.100.135.cnf, 870
r30c100/30.100.127.cnf, 13006
r30c100/30.100.173.cnf, 532
r30c100/30.100.32.cnf, 3079
r30c100/30.100.93.cnf, 47
r30c100/30.100.16.cnf, 28
r30c100/30.100.140.cnf, 38
r30c100/30.100.253.cnf, 440
r30c100/30.100.110.cnf, 937
r30c100/30.100.245.cnf, 4032
r30c100/30.100.34.cnf, 471
r30c100/30.100.286.cnf, 828
r30c100/30.100.0.cnf, 133
r30c100/30.100.163.cnf, 6545
r30c100/30.100.53.cnf, 5041
r30c100/30.100.137.cnf, 2739
r30c100/30.100.149.cnf, 221
r30c100/30.100.121.cnf, 563
r30c100/30.100.276.cnf, 140
r30c100/30.100.151.cnf, 80
r30c100/30.100.294.cnf, 344
r30c100/30.100.290.cnf, 2153
r30c100/30.100.166.cnf, 198
r30c100/30.100.205.cnf, 1765
r30c100/30.100.254.cnf, 993
r30c100/30.100.99.cnf, 12
r30c100/30.100.197.cnf, 5313
r30c100/30.100.141.cnf, 6506
r30c100/30.100.2.cnf, 10429
r30c100/30.100.179.cnf, 431
r30c100/30.100.230.cnf, 1490
r30c100/30.100.111.cnf, 1322
r30c100/30.100.17.cnf, 1266
r30c100/30.100.156.cnf, 1144
r30c100/30.100.203.cnf, 3694
r30c100/30.100.218.cnf, 3076
r30c100/30.100.143.cnf, 1275
r30c100/30.100.155.cnf, 5369
r30c100/30.100.190.cnf, 103
r30c100/30.100.76.cnf, 986
r30c100/30.100.119.cnf, 263
r30c100/30.100.101.cnf, 1775
r30c100/30.100.211.cnf, 3828
r30c100/30.100.256.cnf, 287
r30c100/30.100.282.cnf, 1403
r30c100/30.100.265.cnf, 1074
r30c100/30.100.114.cnf, 1604
r30c100/30.100.103.cnf, 848
r30c100/30.100.201.cnf, 1720
r30c100/30.100.145.cnf, 192
r30c100/30.100.212.cnf, 4032
r30c100/30.100.278.cnf, 10770
r30c100/30.100.46.cnf, 275
r30c100/30.100.292.cnf, 13753
r30c100/30.100.255.cnf, 321
r30c100/30.100.83.cnf, 245
r30c100/30.100.289.cnf, 502
r30c100/30.100.38.cnf, 2961
r30c100/30.100.216.cnf, 1191
r30c100/30.100.67.cnf, 1986
r30c100/30.100.48.cnf, 460
r30c100/30.100.194.cnf, 264
r30c100/30.100.61.cnf, 2409
r30c100/30.100.105.cnf, 1226
r30c100/30.100.132.cnf, 4593
r30c100/30.100.47.cnf, 1029
r30c100/30.100.210.cnf, 1322
r30c100/30.100.42.cnf, 1032
r30c100/30.100.272.cnf, 1440
r30c100/30.100.12.cnf, 391
r30c100/30.100.187.cnf, 624
r30c100/30.100.167.cnf, 412
r30c100/30.100.249.cnf, 188
r30c100/30.100.298.cnf, 2168
r30c100/30.100.283.cnf, 185
r30c100/30.100.124.cnf, 2180
r30c100/30.100.267.cnf, 1165
r30c100/30.100.29.cnf, 82
r30c100/30.100.56.cnf, 24
