file, isUniform, pvalue
2, True, 0.01802939652091619
2, True, 0.993498340936194
2, True, 0.8895857122865759
2, True, 0.9935665768483762
2, True, 0.9905992464625005
2, True, 0.942387401280649
2, True, 0.0012005293301744493
2, False, 4.1234754503123477e-41
2, True, 0.883526486310818
2, True, 0.9795892539125197
2, True, 0.9787441721380277
2, True, 0.7298960450694217
2, True, 0.3294442602508277
2, False, 0.0
2, True, 0.9827348820777653
2, True, 0.9615962870788863
2, True, 0.3258114227892936
2, True, 0.6213781268064498
2, False, 5.599504803196507e-110
