file, isUniform, pvalue
r50c200/50.200.130.cnf, True, 0.7327230835638652
r50c200/50.200.185.cnf, True, 0.5824947924831523
r50c200/50.200.89.cnf, True, 0.07390563138468538
r50c200/50.200.166.cnf, True, 0.00034377200482416337
r50c200/50.200.203.cnf, True, 0.005671198836998153
r50c200/50.200.106.cnf, True, 0.07143492840196974
r50c200/50.200.167.cnf, True, 0.9638264693179556
r50c200/50.200.100.cnf, True, 0.07572004740184503
r50c200/50.200.69.cnf, True, 0.5715325049092902
r50c200/50.200.23.cnf, True, 0.833975611426023
r50c200/50.200.17.cnf, True, 0.2707608008761135
r50c200/50.200.261.cnf, True, 0.08800641178659047
r50c200/50.200.18.cnf, True, 0.6725125409237935
