file, isUniform, pvalue
r30_blasted/30.150.54.cnf, is uniform True, hmp 0.073453170836121
r30_blasted/30.150.76.cnf, is uniform True, hmp 0.006808042396187533
r30_blasted/30.150.195.cnf, is uniform False, hmp 3.4576663640638706e-12
r30_blasted/30.150.145.cnf, is uniform True, hmp 7.634422035539387e-05
r30_blasted/30.150.157.cnf, is uniform True, hmp 0.000321435383158017
r30_blasted/30.150.128.cnf, is uniform False, hmp 1.0929795170781118e-06
r30_blasted/30.150.251.cnf, is uniform True, hmp 9.972295236323692e-05
r30_blasted/30.150.204.cnf, is uniform False, hmp 2.764033538427988e-05
r30_blasted/30.150.164.cnf, is uniform False, hmp 6.498501260592841e-08
r30_blasted/30.150.68.cnf, is uniform False, hmp 3.6295239152897884e-06
r30_blasted/30.150.38.cnf, is uniform False, hmp 4.290084179075068e-11
r30_blasted/30.150.174.cnf, is uniform True, hmp 0.004051516079627838
r30_blasted/30.150.183.cnf, is uniform True, hmp 0.32103762190333845
r30_blasted/30.150.44.cnf, is uniform True, hmp 0.0006144468115469865
r30_blasted/30.150.18.cnf, is uniform True, hmp 0.02789411158609666
r30_blasted/30.150.119.cnf, is uniform False, hmp 1.327333076931754e-13
r30_blasted/30.150.14.cnf, is uniform False, hmp 3.300518441087211e-06
r30_blasted/30.150.31.cnf, is uniform False, hmp 2.3942776857515843e-08
r30_blasted/30.150.186.cnf, is uniform False, hmp 8.049080998613918e-11
r30_blasted/30.150.261.cnf, is uniform False, hmp 5.898220230702573e-16
r30_blasted/30.150.265.cnf, is uniform False, hmp 1.0823517592217378e-08
r30_blasted/30.150.19.cnf, is uniform False, hmp 1.7402069547647278e-15
r30_blasted/30.150.110.cnf, is uniform True, hmp 0.0001901305485941768
r30_blasted/30.150.92.cnf, is uniform False, hmp 2.3594787869913127e-10
r30_blasted/30.150.46.cnf, is uniform True, hmp 0.016449569077193246
r30_blasted/30.150.148.cnf, is uniform True, hmp 0.03243961254199002
r30_blasted/30.150.245.cnf, is uniform False, hmp 1.1660835245398396e-07
r30_blasted/30.150.194.cnf, is uniform True, hmp 0.00012598569608640996
r30_blasted/30.150.239.cnf, is uniform False, hmp 1.1520787129258267e-05
r30_blasted/30.150.82.cnf, is uniform False, hmp 2.0350758144019758e-07
r30_blasted/30.150.189.cnf, is uniform True, hmp 0.07661922537285905
r30_blasted/30.150.277.cnf, is uniform False, hmp 9.71956145384025e-10
r30_blasted/30.150.196.cnf, is uniform True, hmp 0.00029094302312313486
r30_blasted/30.150.139.cnf, is uniform False, hmp 1.2719508783403179e-10
