file, isUniform, pvalue
r50c200/50.200.130.cnf, is uniform True, hmp 0.25032857119702207
r50c200/50.200.89.cnf, is uniform False, hmp 1.3332885803241991e-52
r50c200/50.200.203.cnf, is uniform False, hmp 0.0
r50c200/50.200.185.cnf, is uniform True, hmp 0.03550208132689984
r50c200/50.200.166.cnf, is uniform False, hmp 4.078306698574957e-43
r50c200/50.200.100.cnf, is uniform False, hmp 1.773683349103721e-82
r50c200/50.200.106.cnf, is uniform False, hmp 9.504034159658243e-18
r50c200/50.200.167.cnf, is uniform False, hmp 7.053652000282712e-08
r50c200/50.200.239.cnf, is uniform False, hmp 1.774723542138616e-10
r50c200/50.200.23.cnf, is uniform False, hmp 1.3569081022435899e-152
r50c200/50.200.17.cnf, is uniform False, hmp 3.797846849053552e-37
r50c200/50.200.261.cnf, is uniform False, hmp 0.0
r50c200/50.200.69.cnf, is uniform False, hmp 0.0
r50c200/50.200.241.cnf, is uniform False, hmp 0.0
r50c200/50.200.244.cnf, is uniform False, hmp 0.0
r50c200/50.200.80.cnf, is uniform True, hmp 0.0003179698001331503
r50c200/50.200.18.cnf, is uniform False, hmp 0.0
r50c200/50.200.254.cnf, is uniform False, hmp 0.0
r50c200/50.200.257.cnf, is uniform False, hmp 1.4966619600013542e-44
r50c200/50.200.192.cnf, is uniform False, hmp 1.774339335545987e-126
r50c200/50.200.20.cnf, is uniform False, hmp 1.7560525437954526e-95
r50c200/50.200.72.cnf, is uniform False, hmp 4.2378433062821086e-32
r50c200/50.200.299.cnf, is uniform False, hmp 0.0
r50c200/50.200.92.cnf, is uniform False, hmp 1.1180049511158695e-123
r50c200/50.200.95.cnf, is uniform True, hmp 0.000479222153705711
r50c200/50.200.275.cnf, is uniform False, hmp 0.0
r50c200/50.200.201.cnf, is uniform False, hmp 0.0
r50c200/50.200.132.cnf, is uniform False, hmp 0.0
r50c200/50.200.186.cnf, is uniform False, hmp 0.0
r50c200/50.200.219.cnf, is uniform False, hmp 7.827331715205043e-59
r50c200/50.200.59.cnf, is uniform False, hmp 0.0
r50c200/50.200.255.cnf, is uniform False, hmp 4.342325511043845e-245
r50c200/50.200.67.cnf, is uniform False, hmp 4.200395956670495e-124
r50c200/50.200.195.cnf, is uniform False, hmp 1.0458097391142214e-32
r50c200/50.200.53.cnf, is uniform True, hmp 0.03967722458298102
r50c200/50.200.55.cnf, is uniform False, hmp 3.2181045646343012e-06
r50c200/50.200.43.cnf, is uniform True, hmp 0.1617467929320301
r50c200/50.200.223.cnf, is uniform False, hmp 0.0
r50c200/50.200.48.cnf, is uniform False, hmp 2.1497799663624582e-32
r50c200/50.200.286.cnf, is uniform False, hmp 0.0
r50c200/50.200.21.cnf, is uniform False, hmp 3.8253135916144646e-60
r50c200/50.200.139.cnf, is uniform False, hmp 0.0
r50c200/50.200.197.cnf, is uniform True, hmp 0.1781565669250911
r50c200/50.200.155.cnf, is uniform True, hmp 0.35543308742379087
r50c200/50.200.3.cnf, is uniform False, hmp 0.0
r50c200/50.200.107.cnf, is uniform False, hmp 3.9364640400507785e-13
r50c200/50.200.41.cnf, is uniform False, hmp 0.0
r50c200/50.200.26.cnf, is uniform False, hmp 0.0
r50c200/50.200.122.cnf, is uniform False, hmp 8.444324547373712e-31
r50c200/50.200.125.cnf, is uniform False, hmp 0.0
r50c200/50.200.168.cnf, is uniform False, hmp 1.2954051609048385e-48
r50c200/50.200.9.cnf, is uniform False, hmp 0.0
r50c200/50.200.5.cnf, is uniform False, hmp 0.0
r50c200/50.200.37.cnf, is uniform False, hmp 8.45772487218912e-08
r50c200/50.200.230.cnf, is uniform False, hmp 5.841433022102118e-202
r50c200/50.200.58.cnf, is uniform False, hmp 6.418449359704569e-23
r50c200/50.200.46.cnf, is uniform False, hmp 0.0
r50c200/50.200.60.cnf, is uniform True, hmp 0.0006349671530967604
r50c200/50.200.40.cnf, is uniform True, hmp 0.1836453898922464
r50c200/50.200.204.cnf, is uniform False, hmp 0.0
r50c200/50.200.76.cnf, is uniform True, hmp 0.8896279317227173
r50c200/50.200.263.cnf, is uniform True, hmp 0.7772974107895214
r50c200/50.200.109.cnf, is uniform False, hmp 0.0
r50c200/50.200.287.cnf, is uniform False, hmp 7.05551529572345e-238
r50c200/50.200.96.cnf, is uniform False, hmp 6.56649517151491e-68
r50c200/50.200.171.cnf, is uniform False, hmp 0.0
r50c200/50.200.11.cnf, is uniform False, hmp 1.3577735710783076e-08
r50c200/50.200.189.cnf, is uniform False, hmp 5.367487582023649e-143
r50c200/50.200.215.cnf, is uniform True, hmp 0.0002215249419247017
r50c200/50.200.141.cnf, is uniform False, hmp 0.0
r50c200/50.200.74.cnf, is uniform True, hmp 0.2544747212867305
r50c200/50.200.274.cnf, is uniform False, hmp 1.2996464744562748e-57
r50c200/50.200.205.cnf, is uniform False, hmp 5.957686656564252e-08
r50c200/50.200.19.cnf, is uniform False, hmp 0.0
r50c200/50.200.273.cnf, is uniform False, hmp 0.0
r50c200/50.200.221.cnf, is uniform True, hmp 0.3432082528290883
r50c200/50.200.61.cnf, is uniform False, hmp 1.475459521912022e-35
r50c200/50.200.153.cnf, is uniform False, hmp 1.4193510929178503e-69
r50c200/50.200.228.cnf, is uniform False, hmp 0.0
r50c200/50.200.247.cnf, is uniform False, hmp 0.0
r50c200/50.200.47.cnf, is uniform False, hmp 2.949180159169889e-194
r50c200/50.200.180.cnf, is uniform True, hmp 5.4694124910600894e-05
r50c200/50.200.87.cnf, is uniform True, hmp 0.3266373219173126
r50c200/50.200.127.cnf, is uniform False, hmp 3.926473249629108e-06
r50c200/50.200.145.cnf, is uniform False, hmp 7.686441065252731e-152
r50c200/50.200.124.cnf, is uniform False, hmp 5.015357085683275e-213
r50c200/50.200.267.cnf, is uniform True, hmp 0.22596869431473876
r50c200/50.200.173.cnf, is uniform False, hmp 3.60770894570042e-117
r50c200/50.200.90.cnf, is uniform True, hmp 0.16861939755845878
r50c200/50.200.123.cnf, is uniform False, hmp 7.311341567077069e-33
r50c200/50.200.129.cnf, is uniform False, hmp 1.2078469168692806e-244
r50c200/50.200.13.cnf, is uniform False, hmp 2.3997941746803617e-101
r50c200/50.200.222.cnf, is uniform True, hmp 0.003306201608925159
r50c200/50.200.112.cnf, is uniform False, hmp 9.851986930265028e-12
r50c200/50.200.190.cnf, is uniform True, hmp 0.04442551247392908
r50c200/50.200.120.cnf, is uniform False, hmp 5.427775188978058e-09
r50c200/50.200.114.cnf, is uniform False, hmp 3.152437655631232e-100
r50c200/50.200.131.cnf, is uniform False, hmp 0.0
r50c200/50.200.211.cnf, is uniform False, hmp 0.0
r50c200/50.200.243.cnf, is uniform True, hmp 0.09972337914750963
r50c200/50.200.118.cnf, is uniform False, hmp 0.0
r50c200/50.200.194.cnf, is uniform False, hmp 3.925536747999756e-07
r50c200/50.200.269.cnf, is uniform False, hmp 2.524215882508218e-96
r50c200/50.200.36.cnf, is uniform False, hmp 9.715610643949774e-52
r50c200/50.200.113.cnf, is uniform True, hmp 0.037079371890069754
r50c200/50.200.4.cnf, is uniform False, hmp 0.0
r50c200/50.200.206.cnf, is uniform False, hmp 0.0
r50c200/50.200.151.cnf, is uniform False, hmp 4.685139979199018e-163
r50c200/50.200.119.cnf, is uniform False, hmp 0.0
r50c200/50.200.65.cnf, is uniform False, hmp 7.125237338937373e-297
r50c200/50.200.0.cnf, is uniform False, hmp 0.0
r50c200/50.200.193.cnf, is uniform True, hmp 0.32978101901569273
r50c200/50.200.115.cnf, is uniform False, hmp 0.0
r50c200/50.200.30.cnf, is uniform False, hmp 1.4518843695062851e-22
r50c200/50.200.111.cnf, is uniform True, hmp 0.0008653300932689466
r50c200/50.200.14.cnf, is uniform False, hmp 0.0
r50c200/50.200.1.cnf, is uniform False, hmp 0.0
r50c200/50.200.181.cnf, is uniform False, hmp 0.0
r50c200/50.200.62.cnf, is uniform False, hmp 3.868574741661245e-80
r50c200/50.200.199.cnf, is uniform False, hmp 0.0
r50c200/50.200.238.cnf, is uniform True, hmp 0.0003100983858068089
r50c200/50.200.298.cnf, is uniform False, hmp 0.0
r50c200/50.200.200.cnf, is uniform False, hmp 3.447399243179339e-110
r50c200/50.200.220.cnf, is uniform True, hmp 0.28951033002048615
r50c200/50.200.284.cnf, is uniform True, hmp 0.24047853537009947
r50c200/50.200.25.cnf, is uniform True, hmp 0.18047632237192468
r50c200/50.200.209.cnf, is uniform False, hmp 1.257922549476468e-06
r50c200/50.200.110.cnf, is uniform False, hmp 5.257180379408551e-82
r50c200/50.200.285.cnf, is uniform False, hmp 0.0
r50c200/50.200.24.cnf, is uniform False, hmp 4.9564673007871435e-27
r50c200/50.200.217.cnf, is uniform False, hmp 2.2208716421621922e-10
r50c200/50.200.121.cnf, is uniform True, hmp 0.06050639164423576
r50c200/50.200.81.cnf, is uniform False, hmp 2.3537060848073742e-40
r50c200/50.200.227.cnf, is uniform True, hmp 0.3477083973482165
r50c200/50.200.66.cnf, is uniform False, hmp 6.677492636939962e-11
r50c200/50.200.49.cnf, is uniform False, hmp 1.842280030828225e-168
r50c200/50.200.162.cnf, is uniform False, hmp 0.0
r50c200/50.200.172.cnf, is uniform False, hmp 2.5682111241429008e-188
r50c200/50.200.295.cnf, is uniform True, hmp 0.3072876804416736
r50c200/50.200.210.cnf, is uniform False, hmp 0.0
r50c200/50.200.176.cnf, is uniform False, hmp 7.05674551655172e-46
r50c200/50.200.291.cnf, is uniform False, hmp 0.0
r50c200/50.200.85.cnf, is uniform False, hmp 3.6348448563810444e-88
r50c200/50.200.281.cnf, is uniform False, hmp 8.959490452950774e-09
r50c200/50.200.283.cnf, is uniform False, hmp 9.950993692109782e-282
r50c200/50.200.188.cnf, is uniform False, hmp 0.0
r50c200/50.200.10.cnf, is uniform False, hmp 1.058860425362384e-06
r50c200/50.200.182.cnf, is uniform False, hmp 0.0
r50c200/50.200.280.cnf, is uniform False, hmp 3.3796747232086586e-12
r50c200/50.200.225.cnf, is uniform True, hmp 0.21944110335043357
