file, isUniform, pvalue
r30_blasted/30.150.76.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.54.cnf, is uniform False, hmp 3.3175998055332616e-35
r30_blasted/30.150.195.cnf, is uniform False, hmp 4.2904626563991903e-243
r30_blasted/30.150.145.cnf, is uniform False, hmp 7.419885499298319e-45
r30_blasted/30.150.157.cnf, is uniform False, hmp 1.0138580546964337e-97
r30_blasted/30.150.128.cnf, is uniform False, hmp 9.055043718312777e-226
r30_blasted/30.150.251.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.204.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.164.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.68.cnf, is uniform False, hmp 1.3599683053851952e-51
r30_blasted/30.150.38.cnf, is uniform False, hmp 1.5542875063414734e-131
r30_blasted/30.150.174.cnf, is uniform False, hmp 3.70281196228589e-148
r30_blasted/30.150.44.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.183.cnf, is uniform False, hmp 1.784879508668183e-50
r30_blasted/30.150.18.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.14.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.31.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.119.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.261.cnf, is uniform False, hmp 9.572958851863651e-78
r30_blasted/30.150.186.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.265.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.19.cnf, is uniform False, hmp 3.7093353726127905e-183
r30_blasted/30.150.92.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.110.cnf, is uniform False, hmp 4.882242252198508e-81
r30_blasted/30.150.46.cnf, is uniform False, hmp 2.809443448503432e-149
r30_blasted/30.150.148.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.245.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.194.cnf, is uniform False, hmp 1.5114344095051265e-83
r30_blasted/30.150.239.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.82.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.189.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.196.cnf, is uniform False, hmp 5.0267917622170084e-27
r30_blasted/30.150.139.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.0.cnf, is uniform False, hmp 2.0759906581872782e-73
r30_blasted/30.150.277.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.37.cnf, is uniform False, hmp 9.296966975982563e-16
r30_blasted/30.150.154.cnf, is uniform False, hmp 3.1224228936933723e-44
r30_blasted/30.150.184.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.69.cnf, is uniform False, hmp 1.4926898518846977e-08
r30_blasted/30.150.247.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.136.cnf, is uniform False, hmp 9.947409784850508e-39
r30_blasted/30.150.100.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.296.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.87.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.167.cnf, is uniform False, hmp 1.4150117040365217e-07
r30_blasted/30.150.141.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.118.cnf, is uniform False, hmp 0.0
r30_blasted/30.150.249.cnf, is uniform False, hmp 4.09272308680487e-30
r30_blasted/30.150.283.cnf, is uniform False, hmp 1.9097512188669597e-62
r30_blasted/30.150.217.cnf, is uniform False, hmp 0.0
