file, isUniform, pvalue
r50c200/50.200.130.cnf, is uniform True, hmp 0.45269775140911206
r50c200/50.200.89.cnf, is uniform True, hmp 0.45317480472886973
r50c200/50.200.185.cnf, is uniform True, hmp 0.11069653023735146
r50c200/50.200.166.cnf, is uniform True, hmp 0.11472204438618794
r50c200/50.200.100.cnf, is uniform True, hmp 0.5254132152601584
r50c200/50.200.203.cnf, is uniform True, hmp 0.21091364763970463
r50c200/50.200.106.cnf, is uniform True, hmp 0.2076303854065962
r50c200/50.200.167.cnf, is uniform True, hmp 0.5139824561135274
r50c200/50.200.239.cnf, is uniform True, hmp 0.03132631602703047
r50c200/50.200.17.cnf, is uniform True, hmp 0.5556534033680849
r50c200/50.200.23.cnf, is uniform True, hmp 0.15433791502887984
r50c200/50.200.261.cnf, is uniform True, hmp 0.2696885678752847
r50c200/50.200.241.cnf, is uniform True, hmp 0.30702731512642345
r50c200/50.200.244.cnf, is uniform True, hmp 0.10141398552644414
r50c200/50.200.254.cnf, is uniform True, hmp 0.16765908900413015
r50c200/50.200.18.cnf, is uniform True, hmp 0.3653109527575442
r50c200/50.200.80.cnf, is uniform True, hmp 0.42966334990942556
r50c200/50.200.192.cnf, is uniform True, hmp 0.08176385056388526
r50c200/50.200.257.cnf, is uniform True, hmp 0.1831260633746523
r50c200/50.200.72.cnf, is uniform True, hmp 0.38570517411563077
r50c200/50.200.20.cnf, is uniform True, hmp 0.28207061595426836
r50c200/50.200.92.cnf, is uniform True, hmp 0.25762790303063215
r50c200/50.200.299.cnf, is uniform True, hmp 0.2040985306818719
r50c200/50.200.95.cnf, is uniform True, hmp 0.3063697670274031
r50c200/50.200.275.cnf, is uniform True, hmp 0.11085322971371185
r50c200/50.200.201.cnf, is uniform True, hmp 0.34867621885457145
r50c200/50.200.69.cnf, is uniform True, hmp 0.21905987090436502
r50c200/50.200.132.cnf, is uniform True, hmp 0.3942112345915683
r50c200/50.200.219.cnf, is uniform True, hmp 0.2432502892866598
r50c200/50.200.59.cnf, is uniform True, hmp 0.16828881387829922
r50c200/50.200.186.cnf, is uniform True, hmp 0.2158150013653913
r50c200/50.200.255.cnf, is uniform True, hmp 0.20731963998512426
