file, isUniform, pvalue
r50_sat/50.59.cnf, True, 0.5424822006315255
r50_sat/50.93.cnf, True, 0.9776821832772845
r50_sat/50.225.cnf, , 
r50_sat/50.125.cnf, True, 0.9520201461963309
r50_sat/50.249.cnf, , 
r50_sat/50.32.cnf, , 
r50_sat/50.17.cnf, , 
r50_sat/50.23.cnf, True, 0.8621946068256122
r50_sat/50.98.cnf, True, 0.8845772157625659
r50_sat/50.68.cnf, True, 0.999949668550181
r50_sat/50.55.cnf, , 
r50_sat/50.219.cnf, , 
r50_sat/50.213.cnf, True, 1.0
r50_sat/50.87.cnf, , 
r50_sat/50.174.cnf, True, 1.0
r50_sat/50.289.cnf, True, 0.9999967725999691
r50_sat/50.199.cnf, , 
r50_sat/50.154.cnf, True, 0.9956023162248013
r50_sat/50.189.cnf, True, 0.9999984292947484
r50_sat/50.229.cnf, , 
r50_sat/50.193.cnf, , 
r50_sat/50.103.cnf, , 
r50_sat/50.257.cnf, , 
r50_sat/50.235.cnf, True, 0.004830333283461232
r50_sat/50.74.cnf, , 
r50_sat/50.256.cnf, , 
r50_sat/50.290.cnf, , 
r50_sat/50.201.cnf, , 
r50_sat/50.120.cnf, True, 0.9998741184772127
r50_sat/50.259.cnf, , 
r50_sat/50.51.cnf, True, 0.9999999999176148
r50_sat/50.69.cnf, , 
r50_sat/50.141.cnf, , 
r50_sat/50.10.cnf, , 
r50_sat/50.41.cnf, , 
r50_sat/50.182.cnf, , 
r50_sat/50.12.cnf, , 
r50_sat/50.204.cnf, , 
r50_sat/50.115.cnf, , 
r50_sat/50.228.cnf, True, 0.8461815033784753
r50_sat/50.13.cnf, True, 0.9999901347221091
r50_sat/50.263.cnf, True, 0.9941738139020165
r50_sat/50.161.cnf, True, 0.9997563813841689
r50_sat/50.21.cnf, , 
r50_sat/50.293.cnf, True, 0.9999997093869826
r50_sat/50.264.cnf, , 
r50_sat/50.20.cnf, , 
r50_sat/50.118.cnf, , 
r50_sat/50.113.cnf, , 
r50_sat/50.37.cnf, , 
r50_sat/50.175.cnf, True, 0.9999999999939485
r50_sat/50.206.cnf, , 
r50_sat/50.203.cnf, True, 0.9600816650476199
r50_sat/50.158.cnf, True, 0.9999915104821735
r50_sat/50.266.cnf, , 
r50_sat/50.138.cnf, True, 0.9999209547779486
r50_sat/50.250.cnf, , 
r50_sat/50.101.cnf, , 
r50_sat/50.163.cnf, , 
r50_sat/50.58.cnf, , 
r50_sat/50.168.cnf, , 
r50_sat/50.166.cnf, True, 0.9455952192573145
r50_sat/50.104.cnf, , 
r50_sat/50.9.cnf, , 
r50_sat/50.287.cnf, True, 0.9843418304931224
r50_sat/50.145.cnf, , 
r50_sat/50.231.cnf, , 
r50_sat/50.78.cnf, True, 0.8704625188047699
r50_sat/50.282.cnf, True, 0.9877855864813514
r50_sat/50.86.cnf, True, 0.9999999856689981
r50_sat/50.148.cnf, , 
r50_sat/50.267.cnf, , 
r50_sat/50.165.cnf, , 
r50_sat/50.52.cnf, , 
r50_sat/50.102.cnf, True, 0.9999999840274756
r50_sat/50.167.cnf, True, 0.21476329718067771
r50_sat/50.170.cnf, , 
r50_sat/50.81.cnf, True, 0.556080025525605
r50_sat/50.151.cnf, , 
r50_sat/50.183.cnf, , 
r50_sat/50.269.cnf, True, 0.9999915104821735
r50_sat/50.22.cnf, , 
r50_sat/50.194.cnf, True, 0.9989402975027716
r50_sat/50.132.cnf, , 
r50_sat/50.62.cnf, , 
r50_sat/50.39.cnf, , 
r50_sat/50.251.cnf, , 
r50_sat/50.116.cnf, , 
r50_sat/50.241.cnf, , 
r50_sat/50.45.cnf, True, 0.3643514205127451
r50_sat/50.277.cnf, , 
r50_sat/50.33.cnf, True, 0.9978936722280731
r50_sat/50.26.cnf, , 
r50_sat/50.60.cnf, , 
r50_sat/50.208.cnf, True, 0.996967393849051
r50_sat/50.31.cnf, , 
r50_sat/50.245.cnf, False, 8.181196516410214e-16
r50_sat/50.3.cnf, True, 0.6828883749163392
r50_sat/50.7.cnf, True, 0.809566027649211
r50_sat/50.191.cnf, True, 0.8875413261110617
r50_sat/50.94.cnf, True, 0.67947642480654
r50_sat/50.261.cnf, True, 0.3614119407082721
r50_sat/50.76.cnf, True, 0.9105033346661584
r50_sat/50.255.cnf, , 
r50_sat/50.236.cnf, True, 0.9999999028752766
r50_sat/50.271.cnf, , 
r50_sat/50.131.cnf, True, 1.0
r50_sat/50.224.cnf, True, 0.9999987856635997
r50_sat/50.73.cnf, True, 0.97508428208073
r50_sat/50.200.cnf, True, 0.004572336009531784
r50_sat/50.140.cnf, True, 0.9919100764920319
r50_sat/50.2.cnf, True, 0.999945770402305
r50_sat/50.160.cnf, , 
r50_sat/50.112.cnf, True, 0.9995108279390887
r50_sat/50.159.cnf, True, 0.9869711068210486
r50_sat/50.197.cnf, , 
r50_sat/50.268.cnf, , 
r50_sat/50.43.cnf, True, 0.999999997079504
r50_sat/50.136.cnf, True, 0.9789562009312037
r50_sat/50.38.cnf, , 
r50_sat/50.105.cnf, True, 0.9685331437118045
r50_sat/50.89.cnf, , 
r50_sat/50.214.cnf, True, 0.9943003755639988
r50_sat/50.280.cnf, True, 0.9973927719551623
r50_sat/50.295.cnf, True, 0.9941712614332765
r50_sat/50.238.cnf, , 
r50_sat/50.147.cnf, , 
r50_sat/50.127.cnf, True, 0.9991650756047625
r50_sat/50.188.cnf, True, 0.99997191226024
r50_sat/50.294.cnf, , 
r50_sat/50.222.cnf, True, 0.07229593702140519
r50_sat/50.121.cnf, True, 0.9999915104821735
r50_sat/50.296.cnf, , 
r50_sat/50.230.cnf, , 
r50_sat/50.152.cnf, , 
r50_sat/50.246.cnf, True, 0.9999797047732819
r50_sat/50.57.cnf, , 
r50_sat/50.5.cnf, True, 0.010329904690510107
r50_sat/50.130.cnf, , 
r50_sat/50.75.cnf, , 
r50_sat/50.275.cnf, True, 0.8807087748467672
r50_sat/50.279.cnf, , 
r50_sat/50.109.cnf, , 
r50_sat/50.70.cnf, , 
r50_sat/50.157.cnf, , 
r50_sat/50.187.cnf, , 
r50_sat/50.97.cnf, , 
r50_sat/50.28.cnf, True, 0.47493093231726347
r50_sat/50.184.cnf, , 
r50_sat/50.25.cnf, True, 0.7359919850456935
r50_sat/50.272.cnf, True, 0.292716775614901
r50_sat/50.133.cnf, , 
r50_sat/50.284.cnf, , 
r50_sat/50.124.cnf, True, 0.9847289053602845
r50_sat/50.254.cnf, True, 0.9713552705459132
r50_sat/50.233.cnf, , 
r50_sat/50.209.cnf, True, 0.9999915104821735
r50_sat/50.202.cnf, True, 0.9999915104821735
r50_sat/50.180.cnf, True, 0.11444339097869806
r50_sat/50.15.cnf, True, 0.9720636111348574
r50_sat/50.16.cnf, , 
r50_sat/50.258.cnf, , 
r50_sat/50.18.cnf, True, 0.9949626108159371
r50_sat/50.95.cnf, True, 0.9998426840657648
r50_sat/50.84.cnf, , 
r50_sat/50.173.cnf, True, 0.1631008710949428
r50_sat/50.42.cnf, True, 0.9417123754530888
r50_sat/50.155.cnf, True, 0.9625321769697299
r50_sat/50.139.cnf, True, 0.9360136405397413
r50_sat/50.83.cnf, , 
r50_sat/50.96.cnf, , 
r50_sat/50.226.cnf, , 
r50_sat/50.50.cnf, , 
r50_sat/50.252.cnf, False, 0.0001449033220260976
r50_sat/50.119.cnf, True, 0.9975498055755794
r50_sat/50.211.cnf, True, 0.8186734867369596
r50_sat/50.186.cnf, , 
r50_sat/50.91.cnf, True, 0.08067949575815511
r50_sat/50.205.cnf, , 
r50_sat/50.162.cnf, True, 0.9961531360492454
r50_sat/50.99.cnf, , 
r50_sat/50.49.cnf, , 
r50_sat/50.56.cnf, , 
r50_sat/50.149.cnf, True, 0.985499858137545
r50_sat/50.48.cnf, , 
r50_sat/50.47.cnf, , 
r50_sat/50.24.cnf, True, 0.9884989090780021
r50_sat/50.179.cnf, True, 0.6662241635574758
r50_sat/50.220.cnf, , 
r50_sat/50.292.cnf, , 
r50_sat/50.61.cnf, True, 0.9994025658978836
r50_sat/50.64.cnf, True, 0.9983347458965005
r50_sat/50.90.cnf, True, 1.0
r50_sat/50.215.cnf, True, 0.7976522417393938
r50_sat/50.265.cnf, , 
r50_sat/50.1.cnf, , 
r50_sat/50.110.cnf, , 
r50_sat/50.281.cnf, , 
r50_sat/50.35.cnf, , 
r50_sat/50.128.cnf, , 
r50_sat/50.185.cnf, , 
r50_sat/50.262.cnf, True, 0.9349702187781168
r50_sat/50.297.cnf, , 
r50_sat/50.223.cnf, , 
r50_sat/50.72.cnf, True, 0.9999807339279766
r50_sat/50.135.cnf, , 
r50_sat/50.283.cnf, False, 7.28068027358105e-14
