file, mod
r30c150b1000/30.150.279.cnf, 0
r30c150b1000/30.150.46.cnf, 0
r30c150b1000/30.150.59.cnf, 0
r30c150b1000/30.150.170.cnf, 0
r30c150b1000/30.150.79.cnf, 0
r30c150b1000/30.150.173.cnf, 0
r30c150b1000/30.150.91.cnf, 0
r30c150b1000/30.150.237.cnf, 0
r30c150b1000/30.150.298.cnf, 0
r30c150b1000/30.150.206.cnf, 0
r30c150b1000/30.150.137.cnf, 0
r30c150b1000/30.150.220.cnf, 0
r30c150b1000/30.150.180.cnf, 0
r30c150b1000/30.150.53.cnf, 0
r30c150b1000/30.150.193.cnf, 0
r30c150b1000/30.150.244.cnf, 0
r30c150b1000/30.150.218.cnf, 0.0810272
r30c150b1000/30.150.89.cnf, 0
r30c150b1000/30.150.61.cnf, 0
r30c150b1000/30.150.283.cnf, 0
r30c150b1000/30.150.171.cnf, 0
r30c150b1000/30.150.10.cnf, 0
r30c150b1000/30.150.72.cnf, 0
r30c150b1000/30.150.181.cnf, 0
r30c150b1000/30.150.139.cnf, 0
r30c150b1000/30.150.245.cnf, 0
r30c150b1000/30.150.154.cnf, 0
r30c150b1000/30.150.226.cnf, 0
r30c150b1000/30.150.168.cnf, 0
r30c150b1000/30.150.284.cnf, 0
r30c150b1000/30.150.75.cnf, 0
r30c150b1000/30.150.162.cnf, 0
r30c150b1000/30.150.267.cnf, 0
r30c150b1000/30.150.29.cnf, 0
r30c150b1000/30.150.253.cnf, 0
r30c150b1000/30.150.26.cnf, 0
r30c150b1000/30.150.101.cnf, 0
r30c150b1000/30.150.246.cnf, 0
r30c150b1000/30.150.99.cnf, 0
r30c150b1000/30.150.199.cnf, 0
r30c150b1000/30.150.47.cnf, 0
r30c150b1000/30.150.98.cnf, 0
r30c150b1000/30.150.179.cnf, 0
r30c150b1000/30.150.96.cnf, 0
r30c150b1000/30.150.151.cnf, 0.0681086
r30c150b1000/30.150.222.cnf, 0
r30c150b1000/30.150.214.cnf, 0
r30c150b1000/30.150.119.cnf, 0
r30c150b1000/30.150.223.cnf, 0
r30c150b1000/30.150.197.cnf, 0
r30c150b1000/30.150.297.cnf, 0
r30c150b1000/30.150.111.cnf, 0
r30c150b1000/30.150.24.cnf, 0
r30c150b1000/30.150.153.cnf, 0
r30c150b1000/30.150.30.cnf, 0
r30c150b1000/30.150.3.cnf, 0
r30c150b1000/30.150.166.cnf, 0
r30c150b1000/30.150.127.cnf, 0
r30c150b1000/30.150.286.cnf, 0
r30c150b1000/30.150.115.cnf, 0
r30c150b1000/30.150.278.cnf, 0
r30c150b1000/30.150.125.cnf, 0
r30c150b1000/30.150.202.cnf, 0
r30c150b1000/30.150.174.cnf, 0
r30c150b1000/30.150.80.cnf, 0
r30c150b1000/30.150.271.cnf, 0.0733333
r30c150b1000/30.150.299.cnf, 0
r30c150b1000/30.150.107.cnf, 0
r30c150b1000/30.150.20.cnf, 0
r30c150b1000/30.150.143.cnf, 0
r30c150b1000/30.150.159.cnf, 0
r30c150b1000/30.150.102.cnf, 0
r30c150b1000/30.150.54.cnf, 0
r30c150b1000/30.150.261.cnf, 0
r30c150b1000/30.150.57.cnf, 0
r30c150b1000/30.150.235.cnf, 0
r30c150b1000/30.150.167.cnf, 0
r30c150b1000/30.150.16.cnf, 0
r30c150b1000/30.150.209.cnf, 0
r30c150b1000/30.150.211.cnf, 0
r30c150b1000/30.150.274.cnf, 0
r30c150b1000/30.150.184.cnf, 0
r30c150b1000/30.150.204.cnf, 0
r30c150b1000/30.150.270.cnf, 0
r30c150b1000/30.150.177.cnf, 0
r30c150b1000/30.150.176.cnf, 0
r30c150b1000/30.150.116.cnf, 0
r30c150b1000/30.150.6.cnf, 0
r30c150b1000/30.150.161.cnf, 0
r30c150b1000/30.150.221.cnf, 0
r30c150b1000/30.150.145.cnf, 0
r30c150b1000/30.150.150.cnf, 0
r30c150b1000/30.150.200.cnf, 0
r30c150b1000/30.150.290.cnf, 0
r30c150b1000/30.150.141.cnf, 0
r30c150b1000/30.150.52.cnf, 0
r30c150b1000/30.150.208.cnf, 0
r30c150b1000/30.150.14.cnf, 0
r30c150b1000/30.150.65.cnf, 0
r30c150b1000/30.150.114.cnf, 0
r30c150b1000/30.150.33.cnf, 0
r30c150b1000/30.150.188.cnf, 0
r30c150b1000/30.150.187.cnf, 0
r30c150b1000/30.150.238.cnf, 0
r30c150b1000/30.150.32.cnf, 0
r30c150b1000/30.150.36.cnf, 0
r30c150b1000/30.150.69.cnf, 0
r30c150b1000/30.150.22.cnf, 0
r30c150b1000/30.150.265.cnf, 0
r30c150b1000/30.150.207.cnf, 0
r30c150b1000/30.150.28.cnf, 0
r30c150b1000/30.150.92.cnf, 0
r30c150b1000/30.150.108.cnf, 0
r30c150b1000/30.150.225.cnf, 0
r30c150b1000/30.150.158.cnf, 0
r30c150b1000/30.150.135.cnf, 0
r30c150b1000/30.150.219.cnf, 0
r30c150b1000/30.150.152.cnf, 0
r30c150b1000/30.150.64.cnf, 0
r30c150b1000/30.150.203.cnf, 0
r30c150b1000/30.150.242.cnf, 0
r30c150b1000/30.150.70.cnf, 0.0685531
r30c150b1000/30.150.292.cnf, 0
r30c150b1000/30.150.120.cnf, 0
r30c150b1000/30.150.254.cnf, 0
r30c150b1000/30.150.76.cnf, 0
r30c150b1000/30.150.60.cnf, 0
r30c150b1000/30.150.88.cnf, 0
r30c150b1000/30.150.157.cnf, 0
r30c150b1000/30.150.212.cnf, 0
r30c150b1000/30.150.77.cnf, 0
r30c150b1000/30.150.185.cnf, 0
r30c150b1000/30.150.128.cnf, 0
r30c150b1000/30.150.71.cnf, 0
r30c150b1000/30.150.4.cnf, 0
r30c150b1000/30.150.123.cnf, 0
r30c150b1000/30.150.78.cnf, 0
r30c150b1000/30.150.73.cnf, 0
r30c150b1000/30.150.48.cnf, 0
r30c150b1000/30.150.215.cnf, 0
r30c150b1000/30.150.264.cnf, 0
r30c150b1000/30.150.294.cnf, 0
r30c150b1000/30.150.260.cnf, 0
r30c150b1000/30.150.140.cnf, 0
r30c150b1000/30.150.178.cnf, 0
r30c150b1000/30.150.66.cnf, 0
r30c150b1000/30.150.148.cnf, 0
r30c150b1000/30.150.85.cnf, 0
r30c150b1000/30.150.216.cnf, 0
r30c150b1000/30.150.233.cnf, 0
r30c150b1000/30.150.38.cnf, 0
r30c150b1000/30.150.113.cnf, 0
r30c150b1000/30.150.231.cnf, 0.0585484
r30c150b1000/30.150.250.cnf, 0
r30c150b1000/30.150.165.cnf, 0
r30c150b1000/30.150.131.cnf, 0
r30c150b1000/30.150.17.cnf, 0
r30c150b1000/30.150.130.cnf, 0
r30c150b1000/30.150.106.cnf, 0
r30c150b1000/30.150.74.cnf, 0
r30c150b1000/30.150.51.cnf, 0
r30c150b1000/30.150.105.cnf, 0
r30c150b1000/30.150.122.cnf, 0
r30c150b1000/30.150.194.cnf, 0
r30c150b1000/30.150.87.cnf, 0
r30c150b1000/30.150.275.cnf, 0
r30c150b1000/30.150.160.cnf, 0
r30c150b1000/30.150.7.cnf, 0
r30c150b1000/30.150.255.cnf, 0
r30c150b1000/30.150.282.cnf, 0
r30c150b1000/30.150.169.cnf, 0
r30c150b1000/30.150.234.cnf, 0
r30c150b1000/30.150.94.cnf, 0
r30c150b1000/30.150.217.cnf, 0
r30c150b1000/30.150.149.cnf, 0
r30c150b1000/30.150.83.cnf, 0
r30c150b1000/30.150.109.cnf, 0
r30c150b1000/30.150.132.cnf, 0
r30c150b1000/30.150.43.cnf, 0
r30c150b1000/30.150.13.cnf, 0
r30c150b1000/30.150.42.cnf, 0
r30c150b1000/30.150.172.cnf, 0
r30c150b1000/30.150.90.cnf, 0
r30c150b1000/30.150.259.cnf, 0
r30c150b1000/30.150.144.cnf, 0
r30c150b1000/30.150.201.cnf, 0.0953086
r30c150b1000/30.150.213.cnf, 0
r30c150b1000/30.150.134.cnf, 0
r30c150b1000/30.150.82.cnf, 0
r30c150b1000/30.150.97.cnf, 0
r30c150b1000/30.150.232.cnf, 0
r30c150b1000/30.150.34.cnf, 0
r30c150b1000/30.150.133.cnf, 0
r30c150b1000/30.150.210.cnf, 0
r30c150b1000/30.150.205.cnf, 0
r30c150b1000/30.150.147.cnf, 0
r30c150b1000/30.150.142.cnf, 0
r30c150b1000/30.150.195.cnf, 0
r30c150b1000/30.150.2.cnf, 0
r30c150b1000/30.150.229.cnf, 0.0872633
r30c150b1000/30.150.62.cnf, 0
r30c150b1000/30.150.118.cnf, 0
r30c150b1000/30.150.146.cnf, 0
r30c150b1000/30.150.183.cnf, 0
r30c150b1000/30.150.124.cnf, 0
r30c150b1000/30.150.63.cnf, 0
r30c150b1000/30.150.227.cnf, 0
r30c150b1000/30.150.136.cnf, 0.0783648
r30c150b1000/30.150.295.cnf, 0
r30c150b1000/30.150.12.cnf, 0
r30c150b1000/30.150.268.cnf, 0
r30c150b1000/30.150.236.cnf, 0
r30c150b1000/30.150.182.cnf, 0
r30c150b1000/30.150.281.cnf, 0
r30c150b1000/30.150.285.cnf, 0
r30c150b1000/30.150.164.cnf, 0
r30c150b1000/30.150.117.cnf, 0
r30c150b1000/30.150.230.cnf, 0
r30c150b1000/30.150.262.cnf, 0
r30c150b1000/30.150.21.cnf, 0
r30c150b1000/30.150.18.cnf, 0
r30c150b1000/30.150.23.cnf, 0
r30c150b1000/30.150.247.cnf, 0
r30c150b1000/30.150.240.cnf, 0
r30c150b1000/30.150.56.cnf, 0
r30c150b1000/30.150.186.cnf, 0
