file, mod
r30cVqV/114.0.6.2.cnf, 0.590799
r30cVqV/110.0.4.1.cnf, 0.444912
r30cVqV/91.0.8.2.cnf, 0.662965
r30cVqV/103.0.1.2.cnf, 0.143882
r30cVqV/111.0.1.1.cnf, 0
r30cVqV/95.0.8.2.cnf, 0.665742
r30cVqV/94.0.2.1.cnf, 0.112872
r30cVqV/99.0.3.2.cnf, 0.147332
r30cVqV/100.0.3.2.cnf, 0.291852
r30cVqV/102.0.6.2.cnf, 0.585106
r30cVqV/104.0.3.1.cnf, 0.291922
r30cVqV/104.0.7.2.cnf, 0.6642
r30cVqV/111.0.5.2.cnf, 0.455427
r30cVqV/107.0.6.1.cnf, 0.569479
r30cVqV/92.0.7.1.cnf, 0.660444
r30cVqV/102.0.8.1.cnf, 0.644628
r30cVqV/93.0.4.2.cnf, 0.37752
r30cVqV/100.0.9.2.cnf, 0.656056
r30cVqV/105.0.7.1.cnf, 0.664342
r30cVqV/105.0.6.1.cnf, 0.62198
r30cVqV/95.0.6.1.cnf, 0.63306
r30cVqV/112.0.8.1.cnf, 0.662234
r30cVqV/98.0.5.1.cnf, 0.515553
r30cVqV/90.0.6.1.cnf, 0.599753
r30cVqV/113.0.9.1.cnf, 0.66562
r30cVqV/93.0.9.2.cnf, 0.657648
r30cVqV/107.0.2.2.cnf, 0
r30cVqV/94.0.6.2.cnf, 0.620341
r30cVqV/91.0.2.2.cnf, 0.102457
r30cVqV/92.0.8.1.cnf, 0.643884
r30cVqV/96.0.6.2.cnf, 0.578834
r30cVqV/106.0.1.2.cnf, 0
r30cVqV/91.0.5.2.cnf, 0.517942
r30cVqV/90.0.9.2.cnf, 0.653719
r30cVqV/92.0.9.2.cnf, 0.665548
r30cVqV/98.0.9.1.cnf, 0.661183
r30cVqV/113.0.1.1.cnf, 0
r30cVqV/104.0.7.1.cnf, 0.665661
r30cVqV/91.0.6.1.cnf, 0.60266
r30cVqV/101.0.9.1.cnf, 0.654219
r30cVqV/98.0.6.2.cnf, 0.630354
r30cVqV/97.0.3.1.cnf, 0
r30cVqV/114.0.5.1.cnf, 0.476762
r30cVqV/114.0.4.2.cnf, 0.323484
r30cVqV/97.0.3.2.cnf, 0
r30cVqV/92.0.5.2.cnf, 0.489458
r30cVqV/111.0.1.2.cnf, 0.0839578
r30cVqV/90.0.1.1.cnf, 0.201975
r30cVqV/103.0.9.1.cnf, 0.665238
r30cVqV/111.0.9.2.cnf, 0.665211
r30cVqV/109.0.2.1.cnf, 0.110635
r30cVqV/109.0.4.2.cnf, 0.423811
r30cVqV/95.0.3.2.cnf, 0.35129
r30cVqV/92.0.7.2.cnf, 0.661389
r30cVqV/102.0.4.1.cnf, 0.39677
r30cVqV/114.0.7.1.cnf, 0.660714
r30cVqV/106.0.5.2.cnf, 0.445176
r30cVqV/112.0.5.2.cnf, 0.405453
r30cVqV/109.0.4.1.cnf, 0.460306
r30cVqV/94.0.6.1.cnf, 0.586087
r30cVqV/108.0.3.1.cnf, 0.298629
r30cVqV/96.0.9.2.cnf, 0.657311
r30cVqV/114.0.5.2.cnf, 0.491268
r30cVqV/103.0.9.2.cnf, 0.6602
r30cVqV/92.0.6.1.cnf, 0.585155
r30cVqV/95.0.2.1.cnf, 0.265002
r30cVqV/99.0.9.1.cnf, 0.662543
r30cVqV/91.0.9.1.cnf, 0.654815
r30cVqV/114.0.4.1.cnf, 0.394611
r30cVqV/108.0.3.2.cnf, 0.298089
r30cVqV/103.0.2.2.cnf, 0
r30cVqV/91.0.7.1.cnf, 0.666345
r30cVqV/107.0.2.1.cnf, 0.0969898
r30cVqV/107.0.3.1.cnf, 0.327365
r30cVqV/101.0.6.1.cnf, 0.606215
r30cVqV/108.0.5.2.cnf, 0.515504
r30cVqV/103.0.3.1.cnf, 0.268148
r30cVqV/90.0.3.1.cnf, 0.224115
r30cVqV/102.0.4.2.cnf, 0.436307
r30cVqV/112.0.6.1.cnf, 0.581322
r30cVqV/92.0.4.1.cnf, 0.35935
r30cVqV/110.0.4.2.cnf, 0.393822
r30cVqV/107.0.9.2.cnf, 0.652011
r30cVqV/97.0.6.2.cnf, 0.577745
r30cVqV/113.0.5.1.cnf, 0.449213
r30cVqV/98.0.7.2.cnf, 0.661391
r30cVqV/99.0.8.1.cnf, 0.659058
r30cVqV/101.0.6.2.cnf, 0.593467
r30cVqV/102.0.3.1.cnf, 0.22156
r30cVqV/93.0.2.2.cnf, 0.117727
r30cVqV/93.0.2.1.cnf, 0
r30cVqV/113.0.4.2.cnf, 0.398597
r30cVqV/106.0.1.1.cnf, 0.112476
r30cVqV/104.0.5.1.cnf, 0.519088
r30cVqV/103.0.8.2.cnf, 0.664837
r30cVqV/104.0.5.2.cnf, 0.483286
r30cVqV/90.0.1.2.cnf, 0.110864
r30cVqV/109.0.5.1.cnf, 0.554355
r30cVqV/101.0.3.2.cnf, 0.336378
r30cVqV/114.0.1.1.cnf, 0
r30cVqV/107.0.7.2.cnf, 0.666235
r30cVqV/100.0.3.1.cnf, 0.226867
r30cVqV/111.0.8.2.cnf, 0.664069
r30cVqV/106.0.6.2.cnf, 0.610716
r30cVqV/107.0.4.1.cnf, 0.43209
r30cVqV/108.0.2.2.cnf, 0
r30cVqV/105.0.7.2.cnf, 0.663591
r30cVqV/103.0.5.2.cnf, 0.482502
r30cVqV/102.0.8.2.cnf, 0.663856
r30cVqV/97.0.2.2.cnf, 0
r30cVqV/90.0.4.1.cnf, 0.382654
r30cVqV/93.0.3.1.cnf, 0
r30cVqV/102.0.6.1.cnf, 0.606019
r30cVqV/91.0.6.2.cnf, 0.563868
r30cVqV/100.0.7.2.cnf, 0.6538
r30cVqV/92.0.3.2.cnf, 0.339083
r30cVqV/112.0.6.2.cnf, 0.639174
r30cVqV/106.0.4.1.cnf, 0.330733
r30cVqV/105.0.5.2.cnf, 0.48946
r30cVqV/103.0.4.1.cnf, 0.373104
r30cVqV/108.0.6.2.cnf, 0.579683
r30cVqV/101.0.4.1.cnf, 0.3754
r30cVqV/97.0.4.2.cnf, 0.414686
r30cVqV/96.0.5.1.cnf, 0.511427
r30cVqV/97.0.5.2.cnf, 0.441189
r30cVqV/107.0.1.1.cnf, 0.105337
r30cVqV/109.0.6.1.cnf, 0.604444
r30cVqV/98.0.6.1.cnf, 0.623887
r30cVqV/112.0.1.2.cnf, 0
r30cVqV/109.0.1.1.cnf, 0.106875
r30cVqV/114.0.2.2.cnf, 0.148526
r30cVqV/106.0.3.2.cnf, 0.13805
r30cVqV/106.0.2.2.cnf, 0
r30cVqV/100.0.1.1.cnf, 0.106667
r30cVqV/100.0.2.2.cnf, 0.153244
r30cVqV/94.0.9.2.cnf, 0.661159
r30cVqV/104.0.2.2.cnf, 0.247442
r30cVqV/114.0.6.1.cnf, 0.584449
r30cVqV/105.0.2.1.cnf, 0.0633629
r30cVqV/108.0.5.1.cnf, 0.474497
r30cVqV/114.0.8.2.cnf, 0.665048
r30cVqV/93.0.7.1.cnf, 0.662722
r30cVqV/105.0.4.2.cnf, 0.399462
r30cVqV/112.0.3.1.cnf, 0.169124
r30cVqV/112.0.2.1.cnf, 0.228795
r30cVqV/102.0.3.2.cnf, 0.346726
r30cVqV/93.0.1.1.cnf, 0
r30cVqV/105.0.5.1.cnf, 0.490338
r30cVqV/96.0.8.2.cnf, 0.660307
r30cVqV/111.0.7.1.cnf, 0.657025
r30cVqV/102.0.7.1.cnf, 0.6634
r30cVqV/101.0.2.2.cnf, 0
r30cVqV/99.0.6.2.cnf, 0.595483
r30cVqV/95.0.5.1.cnf, 0.435491
r30cVqV/108.0.4.2.cnf, 0.345088
r30cVqV/95.0.3.1.cnf, 0.112625
r30cVqV/112.0.8.2.cnf, 0.658226
r30cVqV/113.0.6.2.cnf, 0.606665
r30cVqV/96.0.2.1.cnf, 0.189357
r30cVqV/101.0.5.2.cnf, 0.495801
r30cVqV/93.0.6.1.cnf, 0.547848
r30cVqV/107.0.5.2.cnf, 0.52492
r30cVqV/99.0.9.2.cnf, 0.663845
r30cVqV/114.0.8.1.cnf, 0.658801
r30cVqV/92.0.2.2.cnf, 0.144901
r30cVqV/93.0.7.2.cnf, 0.661811
r30cVqV/109.0.2.2.cnf, 0.0540123
r30cVqV/108.0.4.1.cnf, 0.373228
r30cVqV/103.0.7.1.cnf, 0.646873
r30cVqV/113.0.8.2.cnf, 0.66595
r30cVqV/106.0.4.2.cnf, 0.354326
r30cVqV/109.0.3.2.cnf, 0.259983
r30cVqV/99.0.5.1.cnf, 0.43114
r30cVqV/112.0.4.2.cnf, 0.439413
r30cVqV/106.0.2.1.cnf, 0.229243
r30cVqV/91.0.5.1.cnf, 0.481399
r30cVqV/96.0.1.2.cnf, 0.0931472
r30cVqV/93.0.9.1.cnf, 0.661273
r30cVqV/90.0.2.1.cnf, 0
r30cVqV/95.0.4.2.cnf, 0.381053
r30cVqV/106.0.8.1.cnf, 0.663591
r30cVqV/110.0.3.2.cnf, 0.123343
r30cVqV/94.0.3.1.cnf, 0.123485
r30cVqV/92.0.2.1.cnf, 0
r30cVqV/105.0.6.2.cnf, 0.592861
r30cVqV/95.0.6.2.cnf, 0.544263
r30cVqV/100.0.8.1.cnf, 0.6616
r30cVqV/112.0.9.1.cnf, 0.664438
r30cVqV/98.0.2.1.cnf, 0.257815
r30cVqV/110.0.1.2.cnf, 0
r30cVqV/95.0.1.2.cnf, 0.127584
r30cVqV/98.0.4.2.cnf, 0.38769
r30cVqV/110.0.6.2.cnf, 0.576646
r30cVqV/90.0.6.2.cnf, 0.575012
r30cVqV/93.0.8.1.cnf, 0.66562
r30cVqV/91.0.1.2.cnf, 0.1093
r30cVqV/110.0.6.1.cnf, 0.609568
r30cVqV/97.0.7.2.cnf, 0.652127
r30cVqV/97.0.6.1.cnf, 0.609523
r30cVqV/94.0.1.2.cnf, 0
r30cVqV/99.0.4.2.cnf, 0.454545
r30cVqV/110.0.2.2.cnf, 0.124077
r30cVqV/110.0.7.2.cnf, 0.662907
r30cVqV/113.0.1.2.cnf, 0
r30cVqV/104.0.8.1.cnf, 0.664386
r30cVqV/105.0.1.2.cnf, 0
r30cVqV/94.0.1.1.cnf, 0.145289
r30cVqV/108.0.7.2.cnf, 0.663813
r30cVqV/99.0.4.1.cnf, 0.369291
r30cVqV/103.0.3.2.cnf, 0.139989
r30cVqV/114.0.1.2.cnf, 0.127583
r30cVqV/90.0.4.2.cnf, 0.441399
r30cVqV/109.0.5.2.cnf, 0.483361
r30cVqV/110.0.2.1.cnf, 0
r30cVqV/105.0.1.1.cnf, 0.137284
r30cVqV/93.0.5.1.cnf, 0.475268
r30cVqV/98.0.8.2.cnf, 0.661939
r30cVqV/91.0.4.2.cnf, 0.398744
r30cVqV/99.0.2.2.cnf, 0.122618
r30cVqV/94.0.4.2.cnf, 0.387732
r30cVqV/97.0.7.1.cnf, 0.657335
r30cVqV/111.0.6.2.cnf, 0.575359
r30cVqV/90.0.8.1.cnf, 0.659532
r30cVqV/110.0.5.2.cnf, 0.543324
r30cVqV/104.0.6.1.cnf, 0.517878
r30cVqV/103.0.6.2.cnf, 0.6082
r30cVqV/106.0.7.1.cnf, 0.658686
r30cVqV/108.0.6.1.cnf, 0.588232
r30cVqV/99.0.7.1.cnf, 0.658443
r30cVqV/111.0.6.1.cnf, 0.5627
r30cVqV/95.0.1.1.cnf, 0
r30cVqV/110.0.9.2.cnf, 0.664438
r30cVqV/97.0.2.1.cnf, 0
r30cVqV/90.0.9.1.cnf, 0.660018
r30cVqV/101.0.1.2.cnf, 0.136305
r30cVqV/109.0.6.2.cnf, 0.635813
r30cVqV/91.0.3.2.cnf, 0.302853
r30cVqV/108.0.9.2.cnf, 0.660145
r30cVqV/112.0.2.2.cnf, 0.0913706
r30cVqV/107.0.1.2.cnf, 0.123941
r30cVqV/97.0.1.2.cnf, 0.10395
r30cVqV/93.0.8.2.cnf, 0.647212
r30cVqV/102.0.5.2.cnf, 0.446917
r30cVqV/111.0.2.1.cnf, 0.108848
r30cVqV/90.0.7.1.cnf, 0.664058
r30cVqV/100.0.4.1.cnf, 0.420511
r30cVqV/94.0.8.1.cnf, 0.665742
r30cVqV/112.0.1.1.cnf, 0
r30cVqV/91.0.7.2.cnf, 0.66633
r30cVqV/92.0.5.1.cnf, 0.52067
r30cVqV/106.0.8.2.cnf, 0.643265
r30cVqV/106.0.9.2.cnf, 0.660318
r30cVqV/101.0.7.1.cnf, 0.652995
r30cVqV/90.0.2.2.cnf, 0.129931
r30cVqV/111.0.2.2.cnf, 0
r30cVqV/96.0.4.1.cnf, 0.341073
r30cVqV/102.0.1.1.cnf, 0
r30cVqV/109.0.3.1.cnf, 0.264784
r30cVqV/98.0.2.2.cnf, 0.153038
r30cVqV/94.0.7.2.cnf, 0.658081
