file, mod
r30c90/30.90.173.cnf, 0.147215
r30c90/30.90.110.cnf, 0.1431
r30c90/30.90.23.cnf, 0.137917
r30c90/30.90.129.cnf, 0
r30c90/30.90.154.cnf, 0
r30c90/30.90.117.cnf, 0.10716
r30c90/30.90.45.cnf, 0.10642
r30c90/30.90.270.cnf, 0.142689
r30c90/30.90.259.cnf, 0.119479
r30c90/30.90.203.cnf, 0.16738
r30c90/30.90.69.cnf, 0.12952
r30c90/30.90.4.cnf, 0.157915
r30c90/30.90.59.cnf, 0.13454
r30c90/30.90.181.cnf, 0.114376
r30c90/30.90.121.cnf, 0.122112
r30c90/30.90.239.cnf, 0.129383
r30c90/30.90.21.cnf, 0.113827
r30c90/30.90.58.cnf, 0.151824
r30c90/30.90.228.cnf, 0.112593
r30c90/30.90.116.cnf, 0.122195
r30c90/30.90.87.cnf, 0
r30c90/30.90.75.cnf, 0.132783
r30c90/30.90.88.cnf, 0.157915
r30c90/30.90.161.cnf, 0.0773388
r30c90/30.90.151.cnf, 0.10642
r30c90/30.90.30.cnf, 0.145981
r30c90/30.90.213.cnf, 0.150508
r30c90/30.90.140.cnf, 0
r30c90/30.90.17.cnf, 0.134815
r30c90/30.90.169.cnf, 0
r30c90/30.90.61.cnf, 0
r30c90/30.90.257.cnf, 0.136351
r30c90/30.90.93.cnf, 0
r30c90/30.90.166.cnf, 0.134294
r30c90/30.90.162.cnf, 0.118903
r30c90/30.90.255.cnf, 0
r30c90/30.90.25.cnf, 0.101536
r30c90/30.90.268.cnf, 0.125321
r30c90/30.90.217.cnf, 0.141125
r30c90/30.90.57.cnf, 0
r30c90/30.90.79.cnf, 0.132812
r30c90/30.90.6.cnf, 0.10642
r30c90/30.90.170.cnf, 0.104088
r30c90/30.90.46.cnf, 0.0916049
r30c90/30.90.92.cnf, 0.0982442
r30c90/30.90.103.cnf, 0.107298
r30c90/30.90.283.cnf, 0
r30c90/30.90.13.cnf, 0.118272
r30c90/30.90.291.cnf, 0.120466
r30c90/30.90.142.cnf, 0.150096
r30c90/30.90.35.cnf, 0
r30c90/30.90.153.cnf, 0.122195
r30c90/30.90.201.cnf, 0.0812346
r30c90/30.90.247.cnf, 0.121783
r30c90/30.90.94.cnf, 0
r30c90/30.90.43.cnf, 0.133086
r30c90/30.90.175.cnf, 0.0923457
r30c90/30.90.279.cnf, 0.120878
r30c90/30.90.288.cnf, 0.154623
r30c90/30.90.86.cnf, 0.122222
r30c90/30.90.73.cnf, 0.129383
r30c90/30.90.184.cnf, 0.127874
r30c90/30.90.51.cnf, 0.126886
r30c90/30.90.191.cnf, 0
r30c90/30.90.96.cnf, 0.115199
r30c90/30.90.9.cnf, 0.112071
r30c90/30.90.273.cnf, 0
r30c90/30.90.193.cnf, 0.1
r30c90/30.90.219.cnf, 0.106063
r30c90/30.90.64.cnf, 0.101235
r30c90/30.90.53.cnf, 0.136598
r30c90/30.90.49.cnf, 0
r30c90/30.90.281.cnf, 0.136598
r30c90/30.90.168.cnf, 0.107407
r30c90/30.90.293.cnf, 0.128944
r30c90/30.90.1.cnf, 0.110424
r30c90/30.90.280.cnf, 0.113827
r30c90/30.90.120.cnf, 0.122222
r30c90/30.90.159.cnf, 0.144335
r30c90/30.90.55.cnf, 0.113471
r30c90/30.90.277.cnf, 0.107791
r30c90/30.90.242.cnf, 0.128944
r30c90/30.90.78.cnf, 0.118272
r30c90/30.90.272.cnf, 0.0872154
r30c90/30.90.252.cnf, 0.153882
r30c90/30.90.171.cnf, 0.122195
r30c90/30.90.80.cnf, 0.0920713
r30c90/30.90.133.cnf, 0.114376
r30c90/30.90.67.cnf, 0.116845
r30c90/30.90.216.cnf, 0.128285
r30c90/30.90.292.cnf, 0.0908368
r30c90/30.90.125.cnf, 0.125321
r30c90/30.90.197.cnf, 0
r30c90/30.90.3.cnf, 0
r30c90/30.90.83.cnf, 0.121235
r30c90/30.90.207.cnf, 0
r30c90/30.90.128.cnf, 0.121975
r30c90/30.90.124.cnf, 0.130014
r30c90/30.90.271.cnf, 0.127407
r30c90/30.90.183.cnf, 0.1631
r30c90/30.90.20.cnf, 0.162716
r30c90/30.90.160.cnf, 0.102771
r30c90/30.90.16.cnf, 0.0628532
r30c90/30.90.85.cnf, 0.136066
r30c90/30.90.282.cnf, 0.12417
r30c90/30.90.34.cnf, 0.139067
r30c90/30.90.126.cnf, 0
r30c90/30.90.145.cnf, 0.114294
r30c90/30.90.62.cnf, 0.140106
r30c90/30.90.199.cnf, 0
r30c90/30.90.26.cnf, 0.128285
r30c90/30.90.244.cnf, 0
r30c90/30.90.224.cnf, 0.0993141
r30c90/30.90.186.cnf, 0.129383
r30c90/30.90.177.cnf, 0.154863
r30c90/30.90.290.cnf, 0.179259
