file, isUniform, pvalue
/home/users/ozeyen/r30_blasted/30.150.189.cnf, False, 3.244523058475072e-15
/home/users/ozeyen/r30_blasted/30.150.0.cnf, False, 6.358125203028502e-08
/home/users/ozeyen/r30_blasted/30.150.249.cnf, False, 2.3694481403615976e-44
/home/users/ozeyen/r30_blasted/30.150.291.cnf, True, 0.03048799828910455
/home/users/ozeyen/r30_blasted/30.150.266.cnf, False, 1.5900085860586256e-19
/home/users/ozeyen/r30_blasted/30.150.179.cnf, True, 0.13566967721214224
/home/users/ozeyen/r30_blasted/30.150.256.cnf, False, 4.677350295745236e-08
/home/users/ozeyen/r30_blasted/30.150.257.cnf, True, 0.009347085734609085
/home/users/ozeyen/r30_blasted/30.150.199.cnf, True, 0.05576676442692961
/home/users/ozeyen/r30_blasted/30.150.284.cnf, False, 1.5023994504013974e-11
/home/users/ozeyen/r30_blasted/30.150.277.cnf, False, 6.636484581960229e-155
/home/users/ozeyen/r30_blasted/30.150.19.cnf, False, 1.5503843919901373e-296
/home/users/ozeyen/r30_blasted/30.150.191.cnf, False, 2.013996401449715e-66
/home/users/ozeyen/r30_blasted/30.150.154.cnf, True, 0.0006576697212252608
/home/users/ozeyen/r30_blasted/30.150.236.cnf, False, 3.133265119185762e-27
/home/users/ozeyen/r30_blasted/30.150.273.cnf, True, 0.0075203451319969025
/home/users/ozeyen/r30_blasted/30.150.102.cnf, False, 3.4471464716529915e-36
/home/users/ozeyen/r30_blasted/30.150.155.cnf, True, 0.00030094824230118757
/home/users/ozeyen/r30_blasted/30.150.114.cnf, False, 7.273043738465587e-56
/home/users/ozeyen/r30_blasted/30.150.92.cnf, False, 1.1968574572097432e-33
/home/users/ozeyen/r30_blasted/30.150.288.cnf, False, 8.29811989642479e-29
/home/users/ozeyen/r30_blasted/30.150.206.cnf, False, 3.404719104377939e-70
/home/users/ozeyen/r30_blasted/30.150.293.cnf, False, 2.2731549904507072e-05
/home/users/ozeyen/r30_blasted/30.150.35.cnf, False, 0.0
/home/users/ozeyen/r30_blasted/30.150.195.cnf, False, 1.5697770825152615e-60
/home/users/ozeyen/r30_blasted/30.150.111.cnf, False, 1.0714382716795524e-11
/home/users/ozeyen/r30_blasted/30.150.34.cnf, False, 9.249281632381511e-14
/home/users/ozeyen/r30_blasted/30.150.46.cnf, False, 6.730486760115734e-05
/home/users/ozeyen/r30_blasted/30.150.41.cnf, False, 5.3250911340509636e-05
/home/users/ozeyen/r30_blasted/30.150.53.cnf, False, 5.218850694905774e-41
/home/users/ozeyen/r30_blasted/30.150.95.cnf, False, 0.00011359694889563084
/home/users/ozeyen/r30_blasted/30.150.125.cnf, False, 1.4706460737570381e-58
/home/users/ozeyen/r30_blasted/30.150.168.cnf, False, 1.7858174155567662e-51
/home/users/ozeyen/r30_blasted/30.150.24.cnf, False, 3.229762144874375e-28
/home/users/ozeyen/r30_blasted/30.150.178.cnf, True, 0.10358360422610847
/home/users/ozeyen/r30_blasted/30.150.296.cnf, False, 2.0302534013286826e-07
