file, N, Y, Yl, Yh, state, mem, time
cnf/sundermann/business/erp_system/Pereira2016.cnf, 10000, 4.37551e+332, -5.49744e+332, 1.42485e+333, done, 1177460, 0.958667
cnf/sundermann/e_commerce/e_agribusiness/Pereira2016.cnf, 1149, 8.12044e+558, 5.80824e+558, 1.04326e+559, done, 1232281, 0.355642
cnf/sundermann/finance/FinancialServices01/Nieke2018-2018-05-09.cnf, 1939, 7.55212e+13, 5.40008e+13, 9.70417e+13, done, 1141301, 0.139838
cnf/sundermann/finance/decisionmaking/AlHajjaji2019.cnf, 10000, 1.12973e+91, -1.33177e+91, 3.59123e+91, done, 6576836, 63.854
cnf/sundermann/finance/bank/AlHajjaji2019.cnf, 62, 5.76709e+31, 4.20823e+31, 7.32594e+31, done, 1139789, 0.0181431
cnf/sundermann/automotive/automotive01/Kowal2016.cnf, 2571, 5.45377e+210, 3.89808e+210, 7.00947e+210, done, 1208147, 0.276266
cnf/sundermann/deep_learning/cnn-architecture/Ghamizi2019-light.cnf, 8431, 1.35256e+185, 9.67847e+184, 1.73728e+185, done, 1140834, 0.532654
cnf/sundermann/security/CVE/VarelaVaca2020-2020-9372.cnf, 25, 844, 844, 844, done, 1140060, 0.0215383
cnf/sundermann/database/berkeleydb/Hierons2020.cnf, 25, 32, 32, 32, done, 1475469, 0.0184127
cnf/sundermann/hardware/pc-richmond/Sprey2020.cnf, 560, 3.17365e+21, 2.2926e+21, 4.05471e+21, done, 1140060, 0.0267012
cnf/sundermann/systems_software/innovator/Berger2013.cnf, 10000, 1.05933e+132, -6.58215e+131, 2.77687e+132, done, 1140760, 0.45589
cnf/sundermann/systems_software/innovator/Knüppel2017.cnf, 10000, 2.77935e+131, -3.51611e+131, 9.07481e+131, done, 1140772, 0.289362
cnf/sundermann/systems_software/aeb/Berger2013.cnf, 10000, 6.59477e+120, -4.2392e+118, 1.32319e+121, done, 1140617, 0.388327
cnf/sundermann/systems_software/aeb/Knüppel2017.cnf, 10000, 3.45455e+120, 4.38969e+119, 6.47013e+120, done, 1140658, 0.386648
cnf/sundermann/systems_software/stdeval1/Berger2013.cnf, 10000, 9.44673e+120, -1.05164e+121, 2.94099e+121, done, 1261764, 0.401335
cnf/sundermann/systems_software/stdeval1/Knüppel2017.cnf, 10000, 1.34594e+119, -8.08667e+118, 3.50055e+119, done, 1140629, 0.30236
cnf/sundermann/systems_software/iq80310/Berger2013.cnf, 10000, 1.2209e+127, 2.85082e+125, 2.41328e+127, done, 1141059, 0.462108
cnf/sundermann/systems_software/iq80310/Knüppel2017.cnf, 10000, 2.45115e+127, -1.64304e+127, 6.54534e+127, done, 1140637, 0.328622
cnf/sundermann/systems_software/pc_i82544/Berger2013.cnf, 10000, 1.78695e+126, -6.0837e+125, 4.18226e+126, done, 1140813, 0.381463
cnf/sundermann/systems_software/pc_i82544/Knüppel2017.cnf, 10000, 1.06595e+126, -1.50698e+125, 2.28259e+126, done, 1140473, 0.325294
cnf/sundermann/systems_software/sleb/Berger2013.cnf, 10000, 2.87671e+120, -3.51475e+120, 9.26818e+120, done, 1140621, 0.361624
cnf/sundermann/systems_software/sleb/Knüppel2017.cnf, 10000, 1.37673e+119, -4.95065e+118, 3.24852e+119, done, 1140621, 0.28478
cnf/sundermann/systems_software/aim711/Berger2013.cnf, 10000, 3.8394e+126, -3.85008e+126, 1.15289e+127, done, 1140617, 0.467232
cnf/sundermann/systems_software/aim711/Knüppel2017.cnf, 10000, 6.14249e+124, -3.82792e+124, 1.61129e+125, done, 1214889, 0.306038
cnf/sundermann/systems_software/olpcl2294/Berger2013.cnf, 10000, 1.23931e+127, 2.50889e+126, 2.22772e+127, done, 1140617, 0.484721
cnf/sundermann/systems_software/olpcl2294/Knüppel2017.cnf, 10000, 1.77735e+126, -1.53548e+126, 5.09018e+126, done, 1140781, 0.308277
cnf/sundermann/systems_software/h8300h_sim/Berger2013.cnf, 10000, 4.86182e+117, -1.23239e+117, 1.0956e+118, done, 1140645, 0.30947
cnf/sundermann/systems_software/h8300h_sim/Knüppel2017.cnf, 10000, 6.71624e+116, 6.27935e+115, 1.28045e+117, done, 1172357, 0.313535
cnf/sundermann/systems_software/eb55/Berger2013.cnf, 10000, 1.21989e+126, -7.32094e+125, 3.17187e+126, done, 1608122, 0.392551
cnf/sundermann/systems_software/eb55/Knüppel2017.cnf, 10000, 7.42733e+123, 1.48106e+123, 1.33736e+124, done, 1140903, 0.407474
cnf/sundermann/systems_software/tx39_sim/Berger2013.cnf, 10000, 3.38323e+119, -3.10038e+119, 9.86685e+119, done, 1141043, 0.345551
cnf/sundermann/systems_software/tx39_sim/Knüppel2017.cnf, 10000, 7.19523e+117, -2.08064e+117, 1.64711e+118, done, 1140330, 0.273095
cnf/sundermann/systems_software/nano/Berger2013.cnf, 10000, 1.41274e+127, 3.38696e+126, 2.48679e+127, done, 1140609, 0.387506
cnf/sundermann/systems_software/nano/Knüppel2017.cnf, 10000, 3.88784e+126, -2.55064e+126, 1.03263e+127, done, 1140920, 0.348898
cnf/sundermann/systems_software/lpcmt/Berger2013.cnf, 10000, 3.23995e+124, -1.94065e+124, 8.42054e+124, done, 1140629, 0.34456
cnf/sundermann/systems_software/lpcmt/Knüppel2017.cnf, 10000, 6.00132e+123, -2.6114e+123, 1.4614e+124, done, 1140633, 0.359536
cnf/sundermann/systems_software/windows/Mendonca2009-8.cnf, 10000, 1.28628e+53, 3.60434e+52, 2.21212e+53, done, 1140232, 0.301182
cnf/sundermann/systems_software/hs7729pci/Berger2013.cnf, 10000, 1.47329e+131, 1.08293e+130, 2.83829e+131, done, 1140916, 0.382089
