file, isUniform, pvalue, time, timeout, e_repeat, o_repeat
r30c114/30.114.20.cnf, True, 0.3985760688324407, 0.2614607810974121, False, 9.902439024390244, 13
r30c114/30.114.197.cnf, True, 0.6227524087623433, 0.26769447326660156, False, 10.071428571428571, 12
r30c114/30.114.140.cnf, True, 0.462011341261389, 0.2703080177307129, False, 9.882352941176471, 7
r30c114/30.114.275.cnf, True, 0.9421345299483666, 0.2711324691772461, False, 9.895522388059701, 9
r30c114/30.114.267.cnf, True, 0.3629728255553458, 0.26537513732910156, False, 10.461538461538462, 7
r30c114/30.114.62.cnf, True, 0.6071201400315217, 0.26947975158691406, False, 10.002955665024631, 12
r30c114/30.114.50.cnf, True, 0.8795875483053622, 0.2676236629486084, False, 10.146067415730338, 9
r30c114/30.114.226.cnf, True, 0.4419716245492402, 0.2606806755065918, False, 10.130653266331658, 13
r30c114/30.114.52.cnf, True, 0.5588260957247366, 0.261324405670166, False, 10.5, 8
r30c114/30.114.288.cnf, True, 0.27192462708771786, 0.269916296005249, False, 10.005847953216374, 14
r30c114/30.114.258.cnf, True, 0.899192085937002, 0.276686429977417, False, 10.066838046272494, 9
r30c114/30.114.54.cnf, True, 0.6895921278805699, 0.26640915870666504, False, 9.894736842105264, 8
r30c114/30.114.78.cnf, True, 0.685391062631841, 0.2676074504852295, False, 9.91304347826087, 8
r30c114/30.114.103.cnf, True, 0.6891749831452348, 0.2667398452758789, False, 9.89655172413793, 8
r30c114/30.114.61.cnf, True, 0.6397211034080285, 0.27400898933410645, False, 10.14527027027027, 12
r30c114/30.114.299.cnf, True, 0.1937931919743213, 0.28411006927490234, False, 9.333333333333334, 5
r30c114/30.114.222.cnf, True, 0.8563510316565401, 0.2696511745452881, False, 10.089655172413794, 11
r30c114/30.114.254.cnf, True, 0.6529169836838953, 0.2731740474700928, False, 10.056818181818182, 8
r30c114/30.114.264.cnf, True, 0.6558908293569119, 0.2682769298553467, False, 10.043478260869565, 8
r30c114/30.114.95.cnf, True, 0.9526053781221353, 0.27054786682128906, False, 9.854166666666666, 9
r30c114/30.114.110.cnf, True, 0.8208281879082494, 0.3449091911315918, False, 9.94767441860465, 11
r30c114/30.114.189.cnf, True, 0.1266451495550872, 0.2668185234069824, False, 10.10204081632653, 5
r30c114/30.114.237.cnf, True, 0.8447992911500257, 0.2737584114074707, False, 10.043478260869565, 11
r30c114/30.114.146.cnf, True, 0.260282841764966, 0.27114152908325195, False, 10.0, 6
r30c114/30.114.274.cnf, True, 1.1137458282030224, 0.27078700065612793, False, 10.119047619047619, 10
r30c114/30.114.85.cnf, True, 0.2984217175267488, 0.2664327621459961, False, 9.714285714285714, 6
r30c114/30.114.298.cnf, True, 1.0735830594088356, 0.2580380439758301, False, 9.957894736842105, 10
r30c114/30.114.19.cnf, True, 0.6354408682087128, 0.2718031406402588, False, 10.12668918918919, 12
r30c114/30.114.145.cnf, True, 0.248298277196528, 0.27802562713623047, False, 10.096894409937889, 6
r30c114/30.114.165.cnf, True, 0.26699043155180785, 0.26798009872436523, False, 9.947368421052632, 6
r30c114/30.114.152.cnf, True, 0.4101794123639479, 0.26531219482421875, False, 10.172413793103448, 7
r30c114/30.114.291.cnf, True, 0.6609330581992389, 0.276597261428833, False, 10.020942408376964, 8
r30c114/30.114.221.cnf, True, 0.24386512047767098, 0.278806209564209, False, 10.133720930232558, 6
r30c114/30.114.68.cnf, True, 0.4871777555974987, 0.27603602409362793, False, 9.75, 7
r30c114/30.114.269.cnf, True, 0.13417192575806378, 0.2700037956237793, False, 10.0, 5
r30c114/30.114.122.cnf, True, 0.056333665553498016, 0.280367374420166, False, 10.058415268941586, 4
r30c114/30.114.11.cnf, True, 0.8747547610236794, 0.27486181259155273, False, 10.16326530612245, 11
r30c114/30.114.92.cnf, True, 0.4175778432074066, 0.26749134063720703, False, 10.129411764705882, 7
r30c114/30.114.235.cnf, True, 0.6879811848651266, 0.27164316177368164, False, 10.352941176470589, 12
r30c114/30.114.111.cnf, True, 0.9133074691350831, 0.2773735523223877, False, 10.010204081632653, 9
r30c114/30.114.33.cnf, True, 0.8758405081142921, 0.2772085666656494, False, 10.161290322580646, 9
r30c114/30.114.147.cnf, True, 0.6894115548955618, 0.2614128589630127, False, 9.895522388059701, 8
r30c114/30.114.265.cnf, True, 0.3840361585286703, 0.25861120223999023, False, 9.166666666666666, 6
r30c114/30.114.9.cnf, True, 0.260282841764966, 0.2794337272644043, False, 10.0, 6
r30c114/30.114.84.cnf, True, 0.45618956503606795, 0.3235630989074707, False, 9.913705583756345, 7
r30c114/30.114.123.cnf, True, 0.5942717210733899, 0.26843881607055664, False, 10.327868852459016, 8
r30c114/30.114.7.cnf, True, 0.8481367863806555, 0.2825148105621338, False, 10.056818181818182, 11
r30c114/30.114.204.cnf, True, 0.9091971207450976, 0.2953038215637207, False, 10.026661588268901, 9
r30c114/30.114.131.cnf, True, 0.25617509677230177, 0.2808513641357422, False, 10.032786885245901, 6
r30c114/30.114.217.cnf, True, 0.8421242896410301, 0.2782020568847656, False, 10.032786885245901, 11
r30c114/30.114.229.cnf, True, 0.34096002986057217, 0.2812471389770508, False, 9.428571428571429, 6
r30c114/30.114.6.cnf, True, 0.8494515834054652, 0.2995758056640625, False, 10.062073669849932, 11
r30c114/30.114.259.cnf, True, 0.31122971000272165, 0.26653623580932617, False, 9.625, 6
r30c114/30.114.292.cnf, True, 0.05850537615392225, 0.27668142318725586, False, 10.0, 4
r30c114/30.114.270.cnf, True, 0.13006833464339335, 0.2707047462463379, False, 10.054982817869416, 5
r30c114/30.114.132.cnf, True, 1.1090995119514373, 0.26310014724731445, False, 10.100263852242744, 10
r30c114/30.114.278.cnf, True, 0.26278999401307773, 0.2740604877471924, False, 9.98019801980198, 6
r30c114/30.114.260.cnf, True, 0.9038010743146855, 0.2857506275177002, False, 10.048309178743962, 9
r30c114/30.114.49.cnf, True, 0.552281772921109, 0.2631185054779053, False, 9.428571428571429, 7
r30c114/30.114.253.cnf, True, 0.6219193967727396, 0.2655825614929199, False, 10.19811320754717, 8
r30c114/30.114.185.cnf, True, 0.44946338087553867, 0.27008795738220215, False, 9.950292397660819, 7
r30c114/30.114.128.cnf, True, 0.10076090217787166, 0.2826802730560303, False, 10.5, 5
r30c114/30.114.91.cnf, True, 0.6581803594219688, 0.2785043716430664, False, 10.03323262839879, 8
r30c114/30.114.124.cnf, True, 0.642984536670671, 0.28115415573120117, False, 10.101639344262296, 8
r30c114/30.114.149.cnf, True, 0.3570211503159779, 0.2624950408935547, False, 10.5, 7
r30c114/30.114.114.cnf, True, 0.6275693530932999, 0.2691841125488281, False, 10.172043010752688, 8
r30c114/30.114.276.cnf, True, 0.6898495873954118, 0.2634468078613281, False, 9.893617021276595, 8
r30c114/30.114.192.cnf, True, 0.9043047929082252, 0.3165099620819092, False, 10.046286329386437, 9
r30c114/30.114.116.cnf, True, 0.4871777555974987, 0.2645738124847412, False, 9.75, 7
r30c114/30.114.71.cnf, True, 0.2754719174022021, 0.27332520484924316, False, 9.882352941176471, 6
r30c114/30.114.171.cnf, True, 0.6556751679701347, 0.277193546295166, False, 10.044444444444444, 8
r30c114/30.114.261.cnf, True, 0.9011941214655512, 0.27567625045776367, False, 10.058785107772698, 9
r30c114/30.114.100.cnf, True, 0.7233208224610853, 0.26761817932128906, False, 9.75, 8
r30c114/30.114.117.cnf, True, 0.5588260957247366, 0.26498913764953613, False, 10.5, 8
r30c114/30.114.157.cnf, True, 0.5565011995562155, 0.26694464683532715, False, 9.777777777777779, 12
r30c114/30.114.74.cnf, True, 0.552281772921109, 0.27570581436157227, False, 9.428571428571429, 7
r30c114/30.114.168.cnf, True, 0.13417192575806378, 0.26843953132629395, False, 10.0, 5
r30c114/30.114.181.cnf, True, 0.3204554354110467, 0.2780771255493164, False, 9.5625, 6
r30c114/30.114.183.cnf, True, 0.8491151193735242, 0.26836490631103516, False, 10.06072874493927, 11
r30c114/30.114.126.cnf, True, 1.1246605591329404, 0.26544761657714844, False, 10.165605095541402, 10
r30c114/30.114.196.cnf, True, 0.42771826837146026, 0.2629845142364502, False, 10.056818181818182, 13
r30c114/30.114.101.cnf, True, 0.6476607467019392, 0.27490663528442383, False, 10.179661016949153, 12
r30c114/30.114.263.cnf, True, 1.0686480071416216, 0.2699282169342041, False, 9.938271604938272, 10
r30c114/30.114.133.cnf, True, 0.12057068303902933, 0.2623162269592285, False, 10.18840579710145, 5
r30c114/30.114.209.cnf, True, 0.5955382251579117, 0.336594820022583, False, 9.951923076923077, 12
r30c114/30.114.63.cnf, True, 0.4602344258305096, 0.2678651809692383, False, 9.891891891891891, 7
r30c114/30.114.219.cnf, True, 0.9054033844166121, 0.29335927963256836, False, 10.041876046901173, 9
r30c114/30.114.41.cnf, True, 0.5973672359171435, 0.2768855094909668, False, 9.96, 12
r30c114/30.114.2.cnf, True, 0.9158594289437046, 0.2644996643066406, False, 10.0, 9
r30c114/30.114.210.cnf, True, 0.9526053781221353, 0.2641160488128662, False, 9.854166666666666, 9
r30c114/30.114.115.cnf, True, 0.6525661882131348, 0.2738382816314697, False, 10.058394160583942, 8
r30c114/30.114.118.cnf, True, 0.9556663532546186, 0.3095712661743164, False, 9.842105263157896, 9
r30c114/30.114.207.cnf, True, 0.4225623980276251, 0.2684168815612793, False, 10.029850746268657, 13
r30c114/30.114.34.cnf, True, 0.6656393575014382, 0.2649111747741699, False, 10.0, 8
r30c114/30.114.283.cnf, True, 0.260282841764966, 0.28224897384643555, False, 10.0, 6
r30c114/30.114.190.cnf, True, 0.8670282592147305, 0.2690119743347168, False, 10.132352941176471, 11
r30c114/30.114.205.cnf, True, 0.2305803657557515, 0.26531362533569336, False, 10.247524752475247, 6
r30c114/30.114.130.cnf, True, 0.3570211503159779, 0.2667520046234131, False, 10.5, 7
r30c114/30.114.125.cnf, True, 0.9290630729858231, 0.26523542404174805, False, 9.947368421052632, 9
r30c114/30.114.119.cnf, True, 1.094374249467271, 0.27365899085998535, False, 10.040983606557377, 10
r30c114/30.114.225.cnf, True, 0.2884427660841335, 0.2885890007019043, False, 10.117088607594937, 14
r30c114/30.114.13.cnf, True, 0.05850537615392225, 0.29007792472839355, False, 10.0, 4
