file, isUniform, pvalue
r50_sat/50.59.cnf, True, 0.5620741158337563
r50_sat/50.93.cnf, True, 0.9639120359068475
r50_sat/50.225.cnf, , 
r50_sat/50.125.cnf, True, 0.9999606836581025
r50_sat/50.249.cnf, , 
r50_sat/50.32.cnf, , 
r50_sat/50.17.cnf, , 
r50_sat/50.23.cnf, True, 0.04074885658106402
r50_sat/50.98.cnf, True, 0.9603305044185765
r50_sat/50.68.cnf, True, 0.9996531253115984
r50_sat/50.55.cnf, , 
r50_sat/50.219.cnf, , 
r50_sat/50.213.cnf, True, 1.0
r50_sat/50.87.cnf, , 
r50_sat/50.174.cnf, True, 1.0
r50_sat/50.289.cnf, True, 0.999933597252945
r50_sat/50.199.cnf, , 
r50_sat/50.154.cnf, True, 0.9996995524328427
r50_sat/50.189.cnf, True, 0.987746236941091
r50_sat/50.229.cnf, , 
r50_sat/50.193.cnf, , 
r50_sat/50.103.cnf, , 
r50_sat/50.257.cnf, , 
r50_sat/50.235.cnf, True, 0.07557893931940757
r50_sat/50.74.cnf, , 
r50_sat/50.256.cnf, , 
r50_sat/50.290.cnf, , 
r50_sat/50.201.cnf, , 
r50_sat/50.120.cnf, True, 0.9991494921837906
r50_sat/50.259.cnf, , 
r50_sat/50.51.cnf, True, 0.9999998772858604
r50_sat/50.69.cnf, , 
r50_sat/50.141.cnf, , 
r50_sat/50.10.cnf, , 
r50_sat/50.41.cnf, , 
r50_sat/50.182.cnf, , 
r50_sat/50.12.cnf, , 
r50_sat/50.204.cnf, , 
r50_sat/50.115.cnf, , 
r50_sat/50.228.cnf, True, 0.9976228395765152
r50_sat/50.13.cnf, True, 0.9999946055078748
r50_sat/50.263.cnf, True, 0.961620937672119
r50_sat/50.161.cnf, True, 0.984754561295883
r50_sat/50.21.cnf, , 
r50_sat/50.293.cnf, True, 0.9998741184772127
r50_sat/50.264.cnf, , 
r50_sat/50.20.cnf, , 
r50_sat/50.118.cnf, , 
r50_sat/50.113.cnf, , 
r50_sat/50.37.cnf, , 
r50_sat/50.175.cnf, True, 0.9999999993396849
r50_sat/50.206.cnf, , 
