file, isUniform, pvalue, time, timeout, N, e_repeat, o_repeat
r30c150b1000/30.150.272.cnf, False, 9.194703824078874e-05, 0.8528034687042236, False, 1000, 9.987444998533293, 0
r30c150b1000/30.150.39.cnf, False, 1.6566605224058827e-07, 1.2922439575195312, False, 1000, 10.0172, 31
r30c150b1000/30.150.95.cnf, True, 0.4194310865197196, 1.3566854000091553, False, 1000, 10.01340278218891, 13
r30c150b1000/30.150.111.cnf, False, 8.951396655851658e-05, 1.2243680953979492, False, 1000, 10.014263074484944, 0
r30c150b1000/30.150.99.cnf, False, 8.927063518765305e-05, 0.8440752029418945, False, 1000, 10.016985138004246, 0
r30c150b1000/30.150.81.cnf, False, 8.778080004889431e-05, 1.1020069122314453, False, 1000, 10.033814940055333, 0
r30c150b1000/30.150.291.cnf, False, 1.423595680932398e-08, 1.394521951675415, False, 1000, 9.985020970641102, 33
r30c150b1000/30.150.245.cnf, False, 9.386429403987465e-05, 0.9423563480377197, False, 1000, 9.966807679791735, 0
r30c150b1000/30.150.267.cnf, False, 8.751646117695966e-05, 1.4120090007781982, False, 1000, 10.036830835117772, 0
r30c150b1000/30.150.5.cnf, False, 9.22794553947718e-05, 1.0569839477539062, False, 1000, 9.983836206896552, 0
r30c150b1000/30.150.114.cnf, False, 9.004983915443255e-05, 1.3143913745880127, False, 1000, 10.008294453084499, 0
r30c150b1000/30.150.9.cnf, False, 8.720786040394107e-05, 1.135157585144043, False, 1000, 10.040363269424823, 0
r30c150b1000/30.150.15.cnf, True, 0.02801844077319889, 1.3663339614868164, False, 1000, 9.97881607602455, 18
r30c150b1000/30.150.102.cnf, False, 9.298563807781809e-05, 1.315382480621338, False, 1000, 9.976212686567164, 0
r30c150b1000/30.150.103.cnf, False, 8.932681980128085e-05, 1.538254737854004, False, 1000, 10.016355962011959, 0
r30c150b1000/30.150.210.cnf, True, 0.8277125717346846, 1.255650281906128, False, 1000, 9.97518987341772, 11
r30c150b1000/30.150.53.cnf, False, 9.048425379695609e-05, 1.0975425243377686, False, 1000, 10.003481894150418, 0
r30c150b1000/30.150.1.cnf, False, 8.125128426416467e-05, 1.3372302055358887, False, 1000, 10.11111111111111, 0
r30c150b1000/30.150.112.cnf, False, 8.89312667512424e-05, 1.3871924877166748, False, 1000, 10.020793950850662, 0
r30c150b1000/30.150.48.cnf, False, 8.759755706724092e-05, 1.2708148956298828, False, 1000, 10.035904628330997, 0
r30c150b1000/30.150.24.cnf, False, 9.23775040630136e-05, 1.3832125663757324, False, 1000, 9.98277425203989, 0
r30c150b1000/30.150.227.cnf, False, 9.203900602566155e-05, 1.3725955486297607, False, 1000, 9.986445272788885, 0
r30c150b1000/30.150.8.cnf, False, 1.560160462803226e-06, 1.6881496906280518, False, 1000, 10.010387811634349, 29
r30c150b1000/30.150.246.cnf, True, 1.0918653314107583, 1.8894808292388916, False, 1000, 10.030920060331825, 10
r30c150b1000/30.150.155.cnf, False, 9.322889804801452e-05, 1.4066190719604492, False, 1000, 9.9736, 0
r30c150b1000/30.150.297.cnf, False, 8.49814139323416e-05, 0.8124003410339355, False, 1000, 10.066225165562914, 0
r30c150b1000/30.150.110.cnf, False, 9.136278308106067e-05, 1.4399235248565674, False, 1000, 9.993819530284302, 0
r30c150b1000/30.150.136.cnf, False, 9.456051555955203e-05, 1.4801833629608154, False, 1000, 9.95941773268637, 0
r30c150b1000/30.150.45.cnf, False, 0.003140674222016, 1.4150233268737793, False, 1000, 9.990348631081348, 21
r30c150b1000/30.150.14.cnf, False, 9.357608611966778e-05, 0.8156771659851074, False, 1000, 9.969882877858337, 0
r30c150b1000/30.150.192.cnf, True, 0.5975813044846574, 2.032233715057373, False, 1000, 9.960944881889764, 12
r30c150b1000/30.150.189.cnf, False, 9.134049419046286e-05, 1.5702261924743652, False, 1000, 9.994063520332443, 0
r30c150b1000/30.150.248.cnf, False, 6.152810038165905e-12, 1.89424467086792, False, 1000, 10.013177920487026, 39
r30c150b1000/30.150.249.cnf, True, 0.9243421712442799, 1.2455830574035645, False, 1000, 9.966155626265548, 9
r30c150b1000/30.150.162.cnf, True, 0.4172866075389123, 1.991715669631958, False, 1000, 10.002107379068862, 13
r30c150b1000/30.150.198.cnf, False, 8.711307272802378e-05, 1.7305090427398682, False, 1000, 10.041450777202073, 0
r30c150b1000/30.150.250.cnf, True, 0.44285857547335306, 1.7913358211517334, False, 1000, 9.98660936960442, 7
r30c150b1000/30.150.101.cnf, False, 9.566685374467205e-05, 0.8239953517913818, False, 1000, 9.9477858559154, 0
r30c150b1000/30.150.160.cnf, False, 9.174648965954604e-05, 1.8559625148773193, False, 1000, 9.989628512162927, 0
r30c150b1000/30.150.168.cnf, False, 9.543914503471413e-05, 1.427814245223999, False, 1000, 9.95016891891892, 0
r30c150b1000/30.150.104.cnf, False, 8.330019099043386e-05, 1.456796407699585, False, 1000, 10.086206896551724, 0
r30c150b1000/30.150.19.cnf, False, 0.005606325957528158, 1.8616361618041992, False, 1000, 9.98521233569262, 2
r30c150b1000/30.150.163.cnf, False, 8.919630994297068e-05, 1.574446678161621, False, 1000, 10.017818068146296, 0
r30c150b1000/30.150.161.cnf, False, 8.914963273791291e-05, 2.017443895339966, False, 1000, 10.018341513820719, 0
r30c150b1000/30.150.67.cnf, False, 9.107191882593359e-05, 1.537597417831421, False, 1000, 9.99700822737472, 0
r30c150b1000/30.150.236.cnf, False, 9.534745327477799e-05, 1.6728885173797607, False, 1000, 9.951130116065974, 0
r30c150b1000/30.150.63.cnf, True, 0.44660716456525595, 2.0977790355682373, False, 1000, 9.96594933260692, 7
r30c150b1000/30.150.96.cnf, False, 8.960173518285326e-05, 2.1197116374969482, False, 1000, 10.013283052850792, 0
r30c150b1000/30.150.46.cnf, False, 5.092458602459317e-08, 2.2812657356262207, False, 1000, 10.01491199093955, 32
r30c150b1000/30.150.125.cnf, False, 9.241896043673608e-05, 1.6938490867614746, False, 1000, 9.982325581395349, 0
r30c150b1000/30.150.195.cnf, False, 9.11900345031148e-05, 1.7741467952728271, False, 1000, 9.995712118213602, 0
r30c150b1000/30.150.251.cnf, False, 9.036753724578047e-05, 2.262364625930786, False, 1000, 10.004772636881878, 0
r30c150b1000/30.150.34.cnf, False, 8.96505096589995e-05, 1.6847574710845947, False, 1000, 10.012738853503185, 0
r30c150b1000/30.150.25.cnf, False, 9.154411651864394e-05, 1.5782160758972168, False, 1000, 9.991836734693878, 0
r30c150b1000/30.150.277.cnf, False, 9.243880205696335e-05, 1.7187073230743408, False, 1000, 9.98211091234347, 0
r30c150b1000/30.150.156.cnf, False, 8.911258788399975e-05, 1.7231602668762207, False, 1000, 10.018757135866906, 0
r30c150b1000/30.150.180.cnf, False, 9.206781643358042e-05, 1.6906085014343262, False, 1000, 9.98613229787824, 0
r30c150b1000/30.150.296.cnf, True, 0.057992811949610985, 2.2945799827575684, False, 1000, 10.013603354812314, 4
r30c150b1000/30.150.276.cnf, False, 8.924075010309825e-05, 1.926774501800537, False, 1000, 10.017319963536918, 0
r30c150b1000/30.150.292.cnf, False, 8.941924984299236e-05, 1.8463144302368164, False, 1000, 10.01532175689479, 0
r30c150b1000/30.150.179.cnf, False, 1.9332602143823997e-16, 1.9985976219177246, False, 1000, 9.978140819144041, 46
r30c150b1000/30.150.118.cnf, False, 9.015922906427504e-05, 2.1194188594818115, False, 1000, 10.00708041958042, 0
r30c150b1000/30.150.40.cnf, False, 0.0032207300651708863, 2.1682071685791016, False, 1000, 10.011775788977861, 21
r30c150b1000/30.150.44.cnf, True, 0.029705410189341794, 2.077082395553589, False, 1000, 10.044362292051757, 18
r30c150b1000/30.150.220.cnf, False, 9.380101138269517e-05, 2.4042768478393555, False, 1000, 9.967482100238664, 0
r30c150b1000/30.150.127.cnf, False, 8.739836290625982e-05, 1.5174291133880615, False, 1000, 10.038181187087817, 0
r30c150b1000/30.150.167.cnf, False, 9.258252257280118e-05, 1.7079768180847168, False, 1000, 9.98055735580039, 0
r30c150b1000/30.150.52.cnf, False, 9.046624131117376e-05, 1.6345980167388916, False, 1000, 10.003680981595092, 0
r30c150b1000/30.150.287.cnf, False, 8.398467414161597e-05, 1.741192102432251, False, 1000, 10.078023407022107, 0
r30c150b1000/30.150.284.cnf, False, 9.336729611239861e-05, 1.7789766788482666, False, 1000, 9.97211660329531, 0
r30c150b1000/30.150.27.cnf, False, 8.973318117053706e-05, 1.8062028884887695, False, 1000, 10.011817125145292, 0
r30c150b1000/30.150.243.cnf, False, 9.197753260986184e-05, 1.706411361694336, False, 1000, 9.987113402061855, 0
r30c150b1000/30.150.68.cnf, False, 9.00772222122384e-05, 2.0602591037750244, False, 1000, 10.007990411506192, 0
r30c150b1000/30.150.79.cnf, False, 0.005603197915073778, 2.2207305431365967, False, 1000, 9.9858934169279, 2
r30c150b1000/30.150.252.cnf, False, 9.06045749326407e-05, 1.735661506652832, False, 1000, 10.002153030804902, 0
r30c150b1000/30.150.126.cnf, False, 9.506199884491457e-05, 1.6495776176452637, False, 1000, 9.954128440366972, 0
r30c150b1000/30.150.273.cnf, False, 9.230375684689092e-05, 1.885331392288208, False, 1000, 9.983572895277208, 0
r30c150b1000/30.150.26.cnf, False, 9.054438268976255e-05, 1.9020051956176758, False, 1000, 10.002817591571725, 0
r30c150b1000/30.150.216.cnf, False, 9.068300000504218e-05, 2.0291202068328857, False, 1000, 10.001287830006438, 0
r30c150b1000/30.150.228.cnf, True, 0.16623017279314672, 2.124911308288574, False, 1000, 9.993397472175062, 15
r30c150b1000/30.150.206.cnf, True, 0.8346805847688487, 2.1575875282287598, False, 1000, 10.00303766707169, 11
r30c150b1000/30.150.137.cnf, True, 0.05877167480656528, 2.1147027015686035, False, 1000, 9.992976077345784, 4
r30c150b1000/30.150.217.cnf, True, 0.013924298923202105, 2.132693290710449, False, 1000, 9.967952772506852, 19
r30c150b1000/30.150.154.cnf, False, 8.923139506600659e-05, 1.7685182094573975, False, 1000, 10.017424798239178, 0
r30c150b1000/30.150.0.cnf, False, 8.723688539241359e-05, 1.7765815258026123, False, 1000, 10.040030499428136, 0
r30c150b1000/30.150.88.cnf, False, 9.203973855435376e-05, 1.7672374248504639, False, 1000, 9.986437313926563, 0
r30c150b1000/30.150.49.cnf, False, 9.270980926807345e-05, 1.8541760444641113, False, 1000, 9.9791834542036, 0
r30c150b1000/30.150.293.cnf, False, 9.04698285958318e-05, 1.8318212032318115, False, 1000, 10.003641329085116, 0
r30c150b1000/30.150.233.cnf, True, 0.2573485936761997, 2.1149840354919434, False, 1000, 10.023376278390224, 6
r30c150b1000/30.150.188.cnf, False, 9.396603215389519e-05, 1.9099528789520264, False, 1000, 9.965724381625442, 0
r30c150b1000/30.150.289.cnf, False, 0.0010198345533082341, 2.196709394454956, False, 1000, 9.977070659803463, 1
r30c150b1000/30.150.93.cnf, False, 9.02015382322933e-05, 1.8374252319335938, False, 1000, 10.006611258027956, 0
r30c150b1000/30.150.214.cnf, False, 9.399171902043067e-05, 1.9129302501678467, False, 1000, 9.965451055662188, 0
r30c150b1000/30.150.194.cnf, False, 9.00530126464916e-05, 1.860931634902954, False, 1000, 10.00825921219822, 0
r30c150b1000/30.150.298.cnf, False, 0.00684767971059713, 2.2069592475891113, False, 1000, 9.991797003171826, 20
r30c150b1000/30.150.74.cnf, False, 8.881401132316794e-05, 1.9256887435913086, False, 1000, 10.022113315802056, 0
r30c150b1000/30.150.196.cnf, False, 8.829880658395588e-05, 1.988863468170166, False, 1000, 10.027931146476128, 0
r30c150b1000/30.150.98.cnf, False, 9.161760124730269e-05, 2.0299997329711914, False, 1000, 9.991034331948393, 0
r30c150b1000/30.150.129.cnf, False, 8.758197958647038e-05, 2.009789228439331, False, 1000, 10.036082474226804, 0
r30c150b1000/30.150.35.cnf, False, 8.71579566390885e-05, 1.9947192668914795, False, 1000, 10.04093567251462, 0
r30c150b1000/30.150.263.cnf, False, 9.204794804226807e-05, 2.067840099334717, False, 1000, 9.986348122866895, 0
r30c150b1000/30.150.269.cnf, False, 9.143999202973462e-05, 2.0829129219055176, False, 1000, 9.99297480620155, 0
r30c150b1000/30.150.257.cnf, True, 0.020665730370817956, 2.203866720199585, False, 1000, 10.000421052631578, 3
r30c150b1000/30.150.285.cnf, True, 0.1330033385611768, 2.263409376144409, False, 1000, 10.015503875968992, 5
r30c150b1000/30.150.141.cnf, False, 9.06279715318162e-05, 1.9978671073913574, False, 1000, 10.001894836570346, 0
r30c150b1000/30.150.241.cnf, True, 0.25885773389629135, 2.3825018405914307, False, 1000, 10.011326064016883, 6
r30c150b1000/30.150.199.cnf, True, 0.058299850357408034, 2.4260122776031494, False, 1000, 10.005441281989954, 4
r30c150b1000/30.150.37.cnf, False, 9.237483961986819e-05, 3.089130163192749, False, 1000, 9.98280309544282, 0
r30c150b1000/30.150.41.cnf, False, 8.901734341299672e-05, 2.0584213733673096, False, 1000, 10.019826517967783, 0
r30c150b1000/30.150.237.cnf, False, 9.075796414458227e-05, 2.028510332107544, False, 1000, 10.00046151006092, 0
r30c150b1000/30.150.191.cnf, True, 0.44344600470148765, 2.2373101711273193, False, 1000, 9.983363371690004, 7
r30c150b1000/30.150.170.cnf, False, 8.263495826266454e-05, 2.0996923446655273, False, 1000, 10.094224924012158, 0
r30c150b1000/30.150.91.cnf, False, 8.891941418128312e-05, 2.1537485122680664, False, 1000, 10.020927237604637, 0
r30c150b1000/30.150.58.cnf, False, 8.893857710701328e-05, 2.1565439701080322, False, 1000, 10.020711751916695, 0
r30c150b1000/30.150.121.cnf, False, 8.924643564679249e-05, 2.3115103244781494, False, 1000, 10.01725625539258, 0
r30c150b1000/30.150.84.cnf, False, 9.493896975774777e-05, 2.298466444015503, False, 1000, 9.955423476968797, 0
r30c150b1000/30.150.256.cnf, False, 9.294441135752951e-05, 2.22245454788208, False, 1000, 9.976656151419558, 0
r30c150b1000/30.150.266.cnf, False, 8.847178720537852e-05, 2.19215989112854, False, 1000, 10.025974025974026, 0
